,id_start_el,id_end_el,id_start_ah,id_end_ah,t_start_el,t_end_el,t_start_ah,t_end_ah,pos_start_el,pos_end_el,pos_start_ah,pos_end_ah,amp_el,amp_ah,peak_vel_el,peak_vel_ah,subject,task,trial,corr
0,542,553,686,695,2.172,2.176,2.3240000000000003,2.328,16.813292934152944,26.273857503340636,45.745517965589556,51.829060521051474,9.460564569187692,6.083542555461918,293.22656352331546,271.28582729525135,AE06,VMS,30,0.8976942571256115
1,308,314,421,430,1.236,1.24,1.264,1.268,18.93334394876641,16.798396213224905,33.08123916874953,30.487319579464394,-2.1349477355415054,-2.5939195892851394,101.77772194423751,100.26868318440278,AE06,VMS,30,0.8976942571256115
0,563,580,651,675,2.256,2.26,2.22,2.224,13.059452807984659,25.574781293625215,27.182321741911824,46.13290248897976,12.515328485640556,18.950580747067935,305.98560296526347,362.06940422389846,AE06,VMS,31,0.9009640727282789
1,313,322,401,414,1.256,1.26,1.2200000000000002,1.2240000000000002,18.63976909985385,12.866621418847668,34.10530823077241,27.095536127659006,-5.773147681006183,-7.009772103113402,221.67683752121667,218.09083995584737,AE06,VMS,31,0.9009640727282789
0,558,581,628,654,2.236,2.24,2.208,2.212,9.591306281245231,25.773865131098958,24.48022124119108,45.761242817397765,16.182558849853727,21.281021576206683,310.8075032667068,380.81076399431595,AE06,VMS,32,0.9199805029935493
1,321,342,389,415,1.288,1.292,1.252,1.256,17.928612038165667,9.238788262006029,33.61459340130945,23.65313656819674,-8.689823776159638,-9.96145683311271,161.57801258761577,192.66502724937624,AE06,VMS,32,0.9199805029935493
0,557,589,618,650,2.232,2.236,2.2039999999999997,2.208,20.67474106483192,8.129671571044527,38.25570635003833,23.565952212807417,-12.545069493787393,-14.689754137230913,144.93945408049396,176.93565562748947,AE06,VMS,33,0.8622480555841462
1,305,313,368,376,1.224,1.228,1.204,1.208,18.502992002121413,20.885802354189174,34.42026799052654,37.394283119631254,2.382810352067761,2.974015129104714,88.32464674074237,114.29206319687542,AE06,VMS,33,0.8622480555841462
0,559,572,709,738,2.24,2.244,2.2239999999999998,2.2279999999999998,10.387814860051659,25.44079569678079,24.090399537839453,44.91431137810159,15.05298083672913,20.823911840262134,441.79190384839507,471.46820789742156,AE06,VMS,34,0.9056779643409003
1,320,331,468,482,1.284,1.288,1.2599999999999998,1.2639999999999998,18.519773183456493,8.112152966428468,33.3861330578838,22.364576594089307,-10.407620217028025,-11.02155646379449,397.60240330545037,354.6532781474506,AE06,VMS,34,0.9056779643409003
0,554,573,689,714,2.22,2.224,2.3,2.304,13.567838243961786,26.729451723934417,27.41112172420306,52.10009284209473,13.161613479972631,24.688971117891672,316.6252233209833,541.4092164451014,AE06,VMS,35,0.5723349712740433
1,325,334,460,473,1.304,1.308,1.3840000000000001,1.3880000000000001,18.646911085494487,11.652520989586574,33.780839581513106,26.07343162821013,-6.994390095907914,-7.707407953302976,264.98216373027196,206.05436302002408,AE06,VMS,35,0.5723349712740433
0,557,577,763,800,2.232,2.236,2.176,2.18,27.070806139152047,10.495297864437838,51.80541157967407,23.389404996484945,-16.57550827471421,-28.416006583189127,343.9804195801423,557.838806270785,AE06,VMS,36,0.8017970684016875
1,329,338,582,585,1.32,1.324,1.452,1.456,19.777131995125803,26.432741942331024,46.50681052077836,50.58216925184523,6.655609947205221,4.075358731066871,234.17853915519987,360.6749847786744,AE06,VMS,36,0.8017970684016875
0,558,581,716,761,2.236,2.24,2.2159999999999997,2.2199999999999998,10.13457708504099,25.49915641096269,24.555168956331507,51.66326298853522,15.364579325921701,27.108094032203716,334.7163027621338,398.0840434046765,AE06,VMS,37,0.8916609569922205
1,323,334,481,495,1.296,1.3,1.2759999999999998,1.2799999999999998,18.424871957999592,6.829362025678627,34.038330647315114,21.298679797215538,-11.595509932320965,-12.739650850099576,404.60709987045163,347.28648170112916,AE06,VMS,37,0.8916609569922205
0,555,568,543,559,2.224,2.228,2.228,2.232,22.40202783586794,11.842131562743392,38.485104135702976,24.81797053378684,-10.559896273124549,-13.667133601916134,310.9609773539903,366.75822815858083,AE06,VMS,38,0.9734828798365527
1,303,310,292,303,1.216,1.22,1.224,1.228,19.123605893426905,22.509472579330996,34.504198015241364,39.75755763530641,3.385866685904091,5.253359620065048,173.08667081097528,221.35848728262056,AE06,VMS,38,0.9734828798365527
0,332,340,551,563,1.332,1.336,1.3200000000000003,1.3240000000000003,19.274636967174082,10.026878441456041,33.55437323976911,23.132179860118054,-9.24775852571804,-10.422193379651059,388.42453378114914,343.4314658232835,AE06,VMS,39,0.8251152476946317
1,607,617,827,831,2.432,2.436,2.424,2.428,26.115970421841084,20.206444503201496,44.31625583392284,38.31230982954154,-5.909525918639588,-6.003946004381298,190.2911750234105,430.3257985882315,AE06,VMS,39,0.8251152476946317
0,557,570,557,575,2.232,2.236,2.228,2.232,25.62992269570092,13.592312738481423,43.076430178336544,25.80534603751396,-12.037609957219496,-17.271084140822584,348.02032069866243,499.8285063074895,AE06,VMS,40,0.954013379181819
1,307,314,343,347,1.232,1.236,1.3719999999999999,1.376,20.534642661199495,24.95410390254626,40.82527542552783,42.81911140147216,4.419461241346767,1.9938359759443358,191.00548516423598,135.31301942167732,AE06,VMS,40,0.954013379181819
0,554,571,780,797,2.22,2.224,2.2760000000000002,2.2800000000000002,15.34423551552561,27.01160856113208,46.18792286773556,52.40169116474143,11.66737304560647,6.2137682970058705,312.38137896605537,413.6972890062154,AE06,VMS,41,0.9164220827833313
1,309,318,512,525,1.24,1.244,1.2040000000000002,1.2080000000000002,19.970738758192436,13.711792293962912,34.55162178288791,26.838683866166612,-6.258946464229524,-7.712937916721302,238.8712343954761,242.22569708404373,AE06,VMS,41,0.9164220827833313
0,544,560,692,714,2.18,2.184,2.276,2.28,25.39015415823065,14.155191657044021,44.61570662774211,27.2490003174793,-11.23496250118663,-17.366706310262806,263.61835655170296,379.2309110018651,AE06,VMS,42,0.6915375912725449
1,298,305,420,422,1.196,1.2,1.188,1.192,20.294557128495807,24.919460655323068,36.06484726083854,36.66284621442176,4.624903526827261,0.5979989535832217,216.3752039553657,63.22741439926519,AE06,VMS,42,0.6915375912725449
0,552,563,574,587,2.212,2.216,2.276,2.28,17.456784361514067,26.84485462321515,49.845436458451104,52.05669958772434,9.388070261701081,2.2112631292732345,311.55510511816004,449.34801494838825,AE06,VMS,43,0.914739940251942
1,313,320,314,322,1.256,1.26,1.236,1.24,19.336373778154243,16.877642307876684,34.366766371017775,31.456792670886433,-2.4587314702775593,-2.909973700131342,109.69247365141517,105.51409308115467,AE06,VMS,43,0.914739940251942
0,536,556,567,591,2.148,2.152,2.1239999999999997,2.1279999999999997,12.172852197124422,26.62207218979749,25.879625780609377,51.9795911635886,14.449219992673067,26.099965382979224,281.24448489497195,572.5725041321489,AE06,VMS,44,0.9422001996800996
1,302,321,334,356,1.212,1.216,1.1920000000000002,1.1960000000000002,19.705441445497968,11.98831559165374,35.22941636309396,25.378747405689058,-7.7171258538442284,-9.850668957404903,144.35065567627038,183.5828927792731,AE06,VMS,44,0.9422001996800996
0,554,573,566,585,2.22,2.224,2.2239999999999998,2.2279999999999998,14.718669115749982,27.679392108259812,29.115662119222616,52.321595374917806,12.96072299250983,23.20593325569519,253.386216471622,796.1547147871967,AE06,VMS,45,0.9361434885283474
1,319,328,329,342,1.28,1.284,1.276,1.28,19.373226286014102,13.238328632441902,35.05794560584697,27.19088530044527,-6.1348976535721995,-7.867060305401697,243.68531486508112,222.46594092385732,AE06,VMS,45,0.9361434885283474
0,554,568,657,675,2.22,2.224,2.2560000000000002,2.2600000000000002,22.88076324886638,10.564439206012606,39.088315294841685,23.286697202726515,-12.316324042853774,-15.80161809211517,385.2852176846309,512.5832173794187,AE06,VMS,46,0.9147622235506903
1,304,310,407,415,1.22,1.224,1.2559999999999998,1.2599999999999998,20.04071811669739,23.11983613460628,35.411377624418655,39.561265068485525,3.0791180179088897,4.14988744406687,166.98292900362037,162.74121004113695,AE06,VMS,46,0.9147622235506903
0,560,586,595,624,2.244,2.248,2.2359999999999998,2.2399999999999998,25.61001291966339,14.450121978647271,44.60819947200936,27.09691381383878,-11.15989094101612,-17.511285658170582,204.00255167177036,374.51463548542324,AE06,VMS,47,0.9243798040234873
1,302,310,336,349,1.212,1.216,1.2000000000000002,1.2040000000000002,21.00154584993721,25.505582837403818,36.376633874972086,43.628611092728754,4.504036987466609,7.251977217756668,205.80171895908452,271.185228447389,AE06,VMS,47,0.9243798040234873
0,589,601,576,580,2.36,2.364,2.1839999999999997,2.1879999999999997,24.181887601032095,27.449323709773434,42.05811454105166,44.24980544352006,3.2674361087413395,2.1916909024684017,85.82848126477376,154.41005287967909,AE06,VMS,48,0.9065037166620815
1,510,519,551,555,2.044,2.048,2.084,2.088,19.409846533472543,20.705987444305833,41.33024115245292,42.68097262803487,1.2961409108332909,1.3507314755819522,39.66620315135912,92.69509927117821,AE06,VMS,48,0.9065037166620815
0,559,573,573,590,2.24,2.244,2.2199999999999998,2.2239999999999998,17.905885132847736,28.056383849615763,32.39876836174667,52.58547914965608,10.150498716768027,20.186710787909412,266.38726689824773,492.04901348163213,AE06,VMS,49,0.9164003178045265
1,328,334,340,352,1.316,1.32,1.288,1.292,19.947945894155048,16.685937872257405,35.71873416727849,31.029327025875908,-3.2620080218976426,-4.689407141402583,164.96513875173946,186.68716132800935,AE06,VMS,49,0.9164003178045265
0,564,593,635,663,2.26,2.264,2.084,2.088,28.12842260928609,12.480856970422689,52.65355900477427,27.096391304447653,-15.647565638863401,-25.55716770032662,201.63110129151357,551.4117433298426,AE06,VMS,50,0.9092688272677633
1,317,327,385,400,1.272,1.276,1.084,1.088,19.30425498566467,26.788536443191155,35.03495783024794,52.13427722383412,7.484281457526485,17.09931939358618,279.51530840528943,561.9355443327241,AE06,VMS,50,0.9092688272677633
0,557,582,754,759,2.232,2.236,2.348,2.352,16.90790466607024,25.76985237711127,45.44770367457185,51.92283849998442,8.86194771104103,6.4751348254125745,152.84208279612312,454.70786191426646,AE06,VMS,51,0.9032316607697867
1,318,326,482,495,1.276,1.28,1.2599999999999998,1.2639999999999998,18.28632763888882,15.22514028544568,34.60731502892629,30.633521197248562,-3.0611873534431417,-3.9737938316777246,121.6786840745739,113.25255573096241,AE06,VMS,51,0.9032316607697867
0,555,567,649,664,2.224,2.228,2.2,2.204,15.354304158811889,26.23571590041685,28.78010771319528,46.666979405888,10.88141174160496,17.88687169269272,323.5351057222586,507.3157697159741,AE06,VMS,52,0.8752168510030083
1,313,319,407,417,1.256,1.26,1.2319999999999998,1.2359999999999998,17.446509904080777,14.62402274448064,32.376947321993995,28.876578677947347,-2.8224871596001364,-3.500368644046649,145.31915560634266,110.62631054626297,AE06,VMS,52,0.8752168510030083
0,558,580,607,634,2.236,2.24,2.2119999999999997,2.2159999999999997,13.865519866412225,24.182364755101332,27.44652107605198,42.49394171378566,10.316844888689108,15.04742063773368,185.3593693351693,236.68004674194373,AE06,VMS,53,0.7984937343511331
1,310,326,359,376,1.244,1.248,1.22,1.224,16.764830570219164,11.299263826501356,30.77713606800172,24.994487266377764,-5.465566743717808,-5.782648801623957,142.20811478191482,139.59542738023111,AE06,VMS,53,0.7984937343511331
0,556,586,698,728,2.228,2.232,2.2239999999999998,2.2279999999999998,23.482450757539333,9.619636964890773,37.974797814759,22.05769997203328,-13.86281379264856,-15.91709784272572,197.44368446639612,260.0833037977743,AE06,VMS,54,0.8996874069905378
1,307,316,445,461,1.232,1.236,1.2120000000000002,1.2160000000000002,18.155277469547084,23.72831700525508,30.806622026395544,39.582386525064685,5.573039535707995,8.77576449866914,229.9815274152177,312.8951756834812,AE06,VMS,54,0.8996874069905378
0,556,587,673,707,2.228,2.232,2.176,2.18,20.526780462451455,10.197930659783772,34.848473050108794,23.1421900558681,-10.328849802667683,-11.706282994240695,130.59628761486482,138.97995633504624,AE06,VMS,55,0.902739445325291
1,302,307,419,427,1.212,1.216,1.16,1.164,18.671732470323043,20.971039231938995,31.38624581782878,34.59836407651911,2.299306761615952,3.2121182586903316,132.80828936124945,137.7349198999894,AE06,VMS,55,0.902739445325291
0,544,569,675,714,2.18,2.184,2.204,2.208,11.759762254591703,22.349537692405832,25.610938104424637,42.600936134769206,10.58977543781413,16.98999803034457,171.1656551740533,194.89404160048895,AE06,VMS,56,0.9202287593296057
1,321,331,449,460,1.288,1.292,1.3,1.304,17.58211738531616,13.073076392711688,32.067906831382416,27.102745899467465,-4.509040992604472,-4.9651609319149514,156.15614192238883,159.6131401963999,AE06,VMS,56,0.9202287593296057
0,552,581,532,543,2.212,2.216,2.12,2.124,13.989736080480816,28.60668632233726,22.613228956689646,26.624821818565007,14.616950241856445,4.011592861875361,296.06679608673863,127.89700007646113,AE06,VMS,57,0.9177978926756619
1,319,330,313,328,1.28,1.284,1.244,1.248,18.48950983420719,7.373679090035906,32.64155071025086,20.918619231011753,-11.115830744171284,-11.722931479239108,391.9953071744523,325.14378014929156,AE06,VMS,57,0.9177978926756619
0,398,436,450,474,1.596,1.6,1.6280000000000001,1.6320000000000001,8.358398240705712,20.008435846520534,23.29848128537639,33.77766935743091,11.650037605814822,10.47918807205452,155.2070849630916,194.58828276475336,AE06,VMS,58,0.9247460361691263
