,id_start_el,id_end_el,id_start_ah,id_end_ah,t_start_el,t_end_el,t_start_ah,t_end_ah,pos_start_el,pos_end_el,pos_start_ah,pos_end_ah,amp_el,amp_ah,peak_vel_el,peak_vel_ah,subject,task,trial,corr
0,556,569,748,763,2.228,2.232,2.2119999999999997,2.216,5.9374749242139,-4.925962198029693,0.7743910672067538,-6.9774768892525145,-10.863437122243592,-7.751867956459268,271.88668425348607,188.5514586566666,AE10,VMS,0,0.8834170151371646
1,303,309,496,502,1.216,1.22,1.204,1.208,2.9168253300906004,5.843627843522749,-0.7131362838622126,0.8709527642916051,2.9268025134321487,1.5840890481538177,162.61314438243923,74.02768173973908,AE10,VMS,0,0.8834170151371646
0,560,572,557,572,2.244,2.248,2.2520000000000002,2.2560000000000002,0.05912744213861543,12.181830346987288,-3.6148734826484312,5.215594917168947,12.122702904848673,8.830468399817379,351.5763684356789,213.65255799991058,AE10,VMS,1,0.9611260617936747
1,300,306,297,304,1.204,1.208,1.212,1.216,2.7453314577045567,0.17464378722783636,-1.768224217867823,-3.3927190988904,-2.5706876704767203,-1.624494881022577,128.26564843697662,67.6603631873114,AE10,VMS,1,0.9611260617936747
0,598,610,816,830,2.396,2.4,2.404,2.408,11.010050627241387,-22.42185823592049,3.7596900369865818,-16.23454253947215,-33.43190886316188,-19.994232576458735,1749.8802919619081,1525.881718977384,AE10,VMS,2,0.8706169394201566
1,556,572,774,792,2.228,2.232,2.236,2.24,-6.08925661073178,11.515855402874275,-8.41693702685408,4.353583827148339,17.605112013606053,12.77052085400242,376.4706225255994,243.47287757130727,AE10,VMS,2,0.8706169394201566
0,557,570,697,714,2.232,2.236,2.2119999999999997,2.2159999999999997,6.492949074824952,-4.990028667032673,0.4215770747320824,-7.833022011133515,-11.482977741857624,-8.254599085865598,266.9137721555176,191.9009243446604,AE10,VMS,3,0.8278282442831051
1,307,312,448,454,1.232,1.236,1.2160000000000002,1.2200000000000002,3.78842900979585,6.086898820256047,-1.3258375846434283,0.24582181390310454,2.2984698104601966,1.5716593985465328,135.70666836369543,88.51974201862308,AE10,VMS,3,0.8278282442831051
0,546,561,611,630,2.188,2.192,2.168,2.1719999999999997,12.631813733230132,-1.6756788437250072,4.82107121060406,-5.847869000963259,-14.30749257695514,-10.66894021156732,330.60520414285656,256.09920385344066,AE10,VMS,4,0.865876593592837
1,304,314,369,383,1.22,1.224,1.2,1.204,3.675993919081242,12.313992789836806,-1.6898515308008697,4.680080434511394,8.637998870755565,6.369931965312264,282.30741862405887,201.3322575357726,AE10,VMS,4,0.865876593592837
0,583,597,790,806,2.336,2.34,2.3440000000000003,2.3480000000000003,9.879431028679935,-1.9065719263617138,2.1346861805954487,-6.463255102113377,-11.78600295504165,-8.597941282708826,270.1988060913044,195.65818244412608,AE10,VMS,5,0.8259332654710562
1,307,315,513,523,1.232,1.236,1.2360000000000002,1.2400000000000002,3.949535015739082,9.86742465000783,-1.973040950809793,2.0544562281007157,5.917889634268748,4.027497178910509,258.4971413158683,159.41182611746308,AE10,VMS,5,0.8259332654710562
0,558,575,663,682,2.236,2.24,2.204,2.208,12.813677798589126,-3.5802445012581883,3.6716248402568707,-8.135987250315502,-16.393922299847315,-11.807612090572373,315.46601077140787,237.96769151723814,AE10,VMS,6,0.8801216313419719
1,302,312,406,418,1.212,1.216,1.176,1.18,4.072607994771468,13.459760056177073,-2.3383401362619427,4.523488000507127,9.387152061405605,6.86182813676907,327.14131372300955,195.10840355452112,AE10,VMS,6,0.8801216313419719
0,554,569,559,576,2.22,2.224,2.16,2.164,10.003734082948725,-3.006984443827214,1.8761812803693352,-7.531435838034884,-13.010718526775939,-9.40761711840422,282.4806757871808,193.25171646573958,AE10,VMS,7,0.9480213621925315
1,302,311,308,318,1.212,1.216,1.156,1.16,4.126182964668581,10.748743751849688,-2.3972255956347155,2.323216870043886,6.622560787181107,4.720442465678602,275.136938022468,150.51928237662153,AE10,VMS,7,0.9480213621925315
0,560,578,719,739,2.244,2.248,2.2279999999999998,2.2319999999999998,12.79435842710368,-3.4372634101334483,3.7965437488624025,-7.901344459733107,-16.231621837237128,-11.69788820859551,303.201730994662,230.60647822793467,AE10,VMS,8,0.9048197102042174
1,299,309,459,471,1.2,1.204,1.1880000000000002,1.1920000000000002,3.6864415781661126,12.208936746616427,-2.564858467151655,3.5439381554750216,8.522495168450314,6.108796622626677,292.4430950155153,180.05009971437357,AE10,VMS,8,0.9048197102042174
0,556,575,632,654,2.228,2.232,2.204,2.208,12.958615956036217,-4.573234007868919,3.981032749291903,-9.140264977253798,-17.531849963905138,-13.121297726545702,314.25955125142906,221.8340507647593,AE10,VMS,9,0.8358664320508168
1,299,308,376,387,1.2,1.204,1.18,1.184,4.11494654622629,12.54235108138323,-2.645670248910893,3.3926640984213847,8.427404535156942,6.0383343473322775,325.14171338984414,203.39582431357405,AE10,VMS,9,0.8358664320508168
