,id_start_el,id_end_el,id_start_ah,id_end_ah,t_start_el,t_end_el,t_start_ah,t_end_ah,pos_start_el,pos_end_el,pos_start_ah,pos_end_ah,amp_el,amp_ah,peak_vel_el,peak_vel_ah,subject,task,trial,corr
0,557,567,600,613,2.232,2.236,2.2119999999999997,2.2159999999999997,6.4320948045070745,-5.5926533872453374,1.0100966351396339,-7.963542328806534,-12.024748191752412,-8.973638963946168,428.1452223840795,299.22020315902876,AE13,VMS,0,0.9146353540385767
1,307,313,351,358,1.232,1.236,1.216,1.22,3.7483894249497096,6.248745706546748,-0.9219746633979514,1.0019924188539138,2.500356281597038,1.923967082251865,137.2361862122138,88.7619532884912,AE13,VMS,0,0.9146353540385767
0,551,562,559,571,2.208,2.212,2.208,2.212,0.12792202627106714,11.22010472227528,-3.4033979721881726,5.273040471715305,11.092182696004214,8.676438443903479,389.1899521154517,283.36296214224575,AE13,VMS,1,0.890031709037577
1,311,317,320,326,1.248,1.252,1.252,1.256,3.316734769154026,-0.18981954767599127,-1.7469655234693011,-3.91319295988908,-3.5065543168300173,-2.1662274364197787,192.6453633266506,110.40274834791549,AE13,VMS,1,0.890031709037577
0,468,483,455,473,1.876,1.88,1.872,1.8760000000000001,-5.734214735404194,9.960747640679337,-8.906927647720392,4.189300841360154,15.69496237608353,13.096228489080547,420.0213208519909,305.19982115287957,AE13,VMS,2,0.9881125221607135
1,304,312,292,303,1.22,1.224,1.22,1.224,3.4616062609734826,-4.999523879844668,-1.7445821257635785,-8.155425667313988,-8.46113014081815,-6.41084354155041,354.7537977403512,235.15901176984485,AE13,VMS,2,0.9881125221607135
0,564,576,765,781,2.26,2.264,2.2800000000000002,2.284,6.243932328350246,-7.163962986036534,0.30634494420448244,-10.773580911024947,-13.40789531438678,-11.07992585522943,402.7641299412111,297.09039438003583,AE13,VMS,3,0.6831230260704755
1,312,317,514,522,1.252,1.256,1.276,1.28,3.7571138898707166,6.406863232697677,-1.436162429841717,0.7949721559888943,2.64974934282696,2.2311345858306115,153.7307418320069,85.05116993408092,AE13,VMS,3,0.6831230260704755
0,558,572,762,779,2.236,2.24,2.228,2.232,12.166379987057478,-5.3388493014112655,5.233597349178217,-8.68725560741351,-17.505229288468744,-13.920852956591727,459.80883396880654,322.8344606751307,AE13,VMS,4,0.9275679571290019
1,309,319,512,524,1.24,1.244,1.2280000000000002,1.2320000000000002,3.419152383711563,11.666649905791171,-1.5205530408698378,5.479377459705378,8.247497522079609,6.999930500575216,319.518366431451,223.95679600955364,AE13,VMS,4,0.9275679571290019
0,566,579,700,715,2.268,2.272,2.264,2.268,9.581862359256835,-3.1955765010195964,2.8943206656751315,-7.020075011597395,-12.777438860276431,-9.914395677272527,360.95373744163766,258.39794616118434,AE13,VMS,5,0.8563459695419355
1,303,310,437,445,1.216,1.22,1.212,1.216,5.293374369063724,9.191068312873089,-0.1306962196581829,2.964465774563259,3.897693943809365,3.095161994221442,194.75172678169233,126.84024316432486,AE13,VMS,5,0.8563459695419355
0,553,568,586,606,2.216,2.22,2.2039999999999997,2.2079999999999997,12.503531415030903,-5.695103133993877,5.774715102983479,-9.131845523298512,-18.19863454902478,-14.90656062628199,437.46937334946716,328.8988864659147,AE13,VMS,6,0.9748969730571283
1,313,323,347,360,1.256,1.26,1.248,1.252,4.3768534450210534,12.767944210986315,-0.8328626251604794,6.643908465003695,8.391090765965261,7.476771090164174,305.33711500297517,206.75794337092546,AE13,VMS,6,0.9748969730571283
0,556,569,720,735,2.228,2.232,2.2159999999999997,2.2199999999999998,9.31788781530048,-5.317470448317691,3.6413443118309976,-8.278138371779722,-14.635358263618171,-11.91948268361072,365.20803775933535,297.48946537639387,AE13,VMS,7,0.9234577057163245
1,301,305,465,471,1.208,1.212,1.1960000000000002,1.2000000000000002,7.779840266991659,9.597697341216579,2.431664247780596,4.085903120444653,1.8178570742249196,1.6542388726640573,118.24147817047132,83.36381860363575,AE13,VMS,7,0.9234577057163245
0,558,574,628,647,2.236,2.24,2.224,2.228,12.060440402750107,-7.2461115303214125,6.789255741037621,-9.677363191194754,-19.306551933071518,-16.466618932232375,448.9191638859177,329.0211183121641,AE13,VMS,8,0.8772877420425417
1,304,315,374,388,1.22,1.224,1.208,1.212,2.957031616808809,11.589764496009575,-0.7631047745386863,7.105297232652088,8.632732879200766,7.868402007190774,287.5648942853924,227.52925637336352,AE13,VMS,8,0.8772877420425417
0,302,312,396,399,1.212,1.216,1.108,1.112,4.281067734788473,12.516123733731561,5.980645852428763,6.978910533238085,8.23505599894309,0.9982646808093216,314.026340111933,78.87307839881022,AE13,VMS,9,0.42125857642688663
1,353,354,480,482,1.416,1.42,1.444,1.448,12.525341266811186,12.77592187591835,6.334404657983441,6.784578698196585,0.25058060910716407,0.45017404021314356,34.404936729548176,51.673757502628334,AE13,VMS,9,0.42125857642688663
0,556,567,709,722,2.228,2.232,2.2159999999999997,2.2199999999999998,7.186762749026858,-5.515236277308873,0.11454369956318655,-9.87638210905178,-12.70199902633573,-9.990925808614968,429.7904852534518,327.1810039971956,AE13,VMS,10,0.7576443494676957
1,304,309,458,466,1.22,1.224,1.2120000000000002,1.2160000000000002,4.692561870662297,7.345177709016181,-1.8849566138843539,0.3791284564241243,2.652615838353884,2.2640850703084783,154.29000337051804,86.89985385500863,AE13,VMS,10,0.7576443494676957
