,id_start_el,id_end_el,id_start_ah,id_end_ah,t_start_el,t_end_el,t_start_ah,t_end_ah,pos_start_el,pos_end_el,pos_start_ah,pos_end_ah,amp_el,amp_ah,peak_vel_el,peak_vel_ah,subject,task,trial,corr
0,557.0,568.0,564.0,579.0,2.232,2.236,2.2439999999999998,2.2479999999999998,3.6210113697869293,-4.671731631448141,-6.570625490628756,-11.997365803363888,-8.29274300123507,-5.426740312735132,291.9460574865034,145.3081472054918,AE01,VMS,0,0.9233824718802174
1,585.0,591.0,593.0,608.0,2.344,2.348,2.36,2.364,-5.3186483800529265,-9.402389170510773,-10.72659599872361,-13.414429327504457,-4.083740790457846,-2.6878333287808474,240.78446027631523,55.48773666109404,AE01,VMS,0,0.9233824718802174
0,550.0,566.0,748.0,764.0,2.204,2.208,2.192,2.1959999999999997,-1.8109024887513048,10.13176698971867,-10.646158308459613,-1.8387748333251854,11.942669478469975,8.807383475134428,239.3420143576971,239.7236025788197,AE01,VMS,1,0.8243723326491897
1,299.0,304.0,498.0,500.0,1.2,1.204,1.192,1.196,1.1167635259041977,-0.8802524080876368,-9.326219436540246,-9.675638573182981,-1.9970159339918345,-0.3494191366427355,126.99548984147927,40.14401972066898,AE01,VMS,1,0.8243723326491897
0,551.0,572.0,644.0,663.0,2.208,2.212,2.204,2.208,-7.9561241845296475,10.724192525155411,-15.117606711430476,-0.872853473769042,18.68031670968506,14.244753237661433,342.40501464737616,333.07776508967146,AE01,VMS,2,0.9318232502739034
1,306.0,317.0,400.0,416.0,1.228,1.232,1.2280000000000002,1.2320000000000002,1.287259818181289,-6.38851628446791,-9.092656356265639,-13.558121666327438,-7.675776102649198,-4.4654653100617985,257.8834832950759,108.40528308176529,AE01,VMS,2,0.9318232502739034
0,560.0,581.0,554.0,576.0,2.244,2.248,2.22,2.224,4.358805251121259,-9.750924942241681,-6.382853362085342,-14.910225596305567,-14.10973019336294,-8.527372234220225,241.8640907163311,158.66883558446128,AE01,VMS,3,0.8882612276631917
1,300.0,307.0,294.0,302.0,1.204,1.208,1.18,1.184,1.643238028404716,5.3635109311541935,-8.349415427937448,-6.443938536584902,3.7202729027494774,1.9054768913525457,177.10574582222657,80.58811864715739,AE01,VMS,3,0.8882612276631917
0,554.0,576.0,656.0,676.0,2.22,2.224,2.212,2.216,9.712684865940666,-9.441489548681226,-1.1555958770066432,-15.289734722243029,-19.15417441462189,-14.134138845236386,322.31058870087656,307.8911759331774,AE01,VMS,4,0.9659078162814986
1,300.0,313.0,402.0,417.0,1.204,1.208,1.1960000000000002,1.2000000000000002,0.7729207416697751,7.840579831621578,-9.288221309521626,-3.440542471989352,7.067659089951802,5.847678837532275,211.14406164686056,149.65355139621826,AE01,VMS,4,0.9659078162814986
0,549.0,561.0,755.0,769.0,2.2,2.204,2.204,2.208,7.960274728233999,-1.3201918917409692,-4.845670290799894,-10.93616081451361,-9.280466619974968,-6.090490523713716,316.61967671748664,144.4718286116158,AE01,VMS,5,0.9381068839436605
1,300.0,311.0,505.0,516.0,1.204,1.208,1.2040000000000002,1.2080000000000002,2.2846863019178323,8.359300511175253,-8.591158027335172,-4.982792417510388,6.074614209257421,3.6083656098247845,203.24885291567125,129.1941060114872,AE01,VMS,5,0.9381068839436605
0,550.0,567.0,590.0,614.0,2.204,2.208,2.1799999999999997,2.1839999999999997,5.894733172390589,-5.70197198797618,-5.905265203406802,-14.985286254566915,-11.59670516036677,-9.080021051160113,309.53494363168585,205.99824508725854,AE01,VMS,6,0.892622223614312
1,301.0,315.0,341.0,355.0,1.208,1.212,1.1840000000000002,1.1880000000000002,2.110291475828597,10.768909990959003,-9.138445139040677,-3.7704107997156378,8.658618515130406,5.368034339325039,198.76563353182024,141.4519774651229,AE01,VMS,6,0.892622223614312
0,473.0,488.0,582.0,598.0,1.896,1.9,1.892,1.896,7.904883717870478,-1.7461963005490615,-4.5421281996761556,-9.565631591711291,-9.651080018419538,-5.023503392035136,265.2604288052875,118.14184361308288,AE01,VMS,7,0.9393027329258261
1,294.0,304.0,401.0,412.0,1.18,1.184,1.1680000000000001,1.1720000000000002,2.071848232607282,8.643162348752675,-7.896526697868818,-4.1068841339938995,6.571314116145393,3.789642563874918,246.98265772934695,118.30418750739702,AE01,VMS,7,0.9393027329258261
0,552.0,576.0,578.0,603.0,2.212,2.216,2.1679999999999997,2.1719999999999997,10.883924654031908,-8.726459903859297,-1.3347875314003272,-14.095571531117713,-19.610384557891205,-12.760783999717386,283.0049022067241,241.29108671687183,AE01,VMS,8,0.9253642543033018
1,302.0,315.0,326.0,338.0,1.212,1.216,1.1600000000000001,1.1640000000000001,2.211909659897477,10.485800345792812,-6.405296737693828,-1.7122518576073378,8.273890685895335,4.6930448800864895,250.2350520349408,122.6765695571369,AE01,VMS,8,0.9253642543033018
0,554.0,578.0,723.0,747.0,2.22,2.224,2.2119999999999997,2.2159999999999997,10.922882029760185,-9.042879186085857,-3.3982120836380276,-15.000843398691234,-19.965761215846044,-11.602631315053207,317.3274452876246,158.8327848546522,AE01,VMS,9,0.8588421685875401
1,303.0,312.0,472.0,481.0,1.216,1.22,1.2079999999999997,1.2119999999999997,2.1075776443928174,6.295637807776587,-8.505639659766178,-6.324033413306813,4.18806016338377,2.1816062464593653,152.46631628323425,78.11231414420568,AE01,VMS,9,0.8588421685875401
0,553.0,568.0,608.0,623.0,2.216,2.22,2.2359999999999998,2.2399999999999998,4.256074813547674,-5.97316073320967,-7.412779296596407,-14.24450582908069,-10.229235546757344,-6.831726532484283,268.1610435953601,161.74769957974428,AE01,VMS,10,0.8120329936375524
