,id_start_el,id_end_el,id_start_ah,id_end_ah,t_start_el,t_end_el,t_start_ah,t_end_ah,pos_start_el,pos_end_el,pos_start_ah,pos_end_ah,amp_el,amp_ah,peak_vel_el,peak_vel_ah,subject,task,trial,corr
0,560,572,563,583,2.244,2.248,2.2399999999999998,2.2439999999999998,8.813791354911572,-3.0238637270422313,-22.67623142502572,-40.39525617610898,-11.837655081953804,-17.71902475108326,325.6868747073562,412.3867066026537,AE07,VMS,0,0.9446433263727201
1,300,306,304,313,1.204,1.208,1.204,1.208,6.411520276911448,8.839507121149673,-26.746470079562872,-22.65951574958582,2.427986844238225,4.0869543299770505,129.11427777063253,157.4479412194066,AE07,VMS,0,0.9446433263727201
0,552,565,778,796,2.212,2.216,2.208,2.212,3.51120752818629,14.137711393028923,-30.929437708919725,-15.574637718313857,10.626503864842633,15.354799990605867,297.26648494991827,355.2749159262573,AE07,VMS,1,0.7722727395527887
1,309,313,535,544,1.24,1.244,1.2360000000000002,1.2400000000000002,6.448372424092518,3.8933902496212287,-26.413542316997802,-30.00078413183224,-2.5549821744712897,-3.5872418148344387,170.19153325261226,131.4115315911192,AE07,VMS,1,0.7722727395527887
0,556,570,653,672,2.228,2.232,2.224,2.228,-3.0185949426279315,14.000073938594713,-41.421978384538555,-14.425490736531149,17.018668881222645,26.996487648007406,399.620714281566,540.8263821490458,AE07,VMS,2,0.7611728247087884
1,300,312,448,453,1.204,1.208,1.404,1.408,5.708310271785173,-1.5659348154407486,-39.55436159483391,-42.39024086511877,-7.274245087225921,-2.835879270284863,197.48829707559372,160.99928291029966,AE07,VMS,2,0.7611728247087884
0,547,560,757,784,2.192,2.196,2.152,2.156,8.82204946947392,-1.734955162478731,-22.37169079956994,-39.25320076897973,-10.557004631952651,-16.88150996940979,302.84036615823027,351.3322467309487,AE07,VMS,3,0.7738906962804399
1,303,307,515,524,1.216,1.22,1.1840000000000002,1.1880000000000002,6.6031255364384425,8.473915274097081,-26.96632391735826,-23.385870940224926,1.8707897376586384,3.5804529771333335,130.5443448484064,143.9845793851564,AE07,VMS,3,0.7738906962804399
0,547,563,613,637,2.192,2.196,2.192,2.1959999999999997,13.46968879981285,-0.6958182224901133,-15.418945707331016,-36.60574363111918,-14.165507022302963,-21.186797923788166,319.57738081680526,378.98997788069545,AE07,VMS,4,0.7863803213087753
1,299,311,364,381,1.2,1.204,1.196,1.2,6.58797932541654,14.463125218538957,-26.26521660180733,-14.685863575850213,7.875145893122418,11.579353025957118,208.433964137056,289.0847219477194,AE07,VMS,4,0.7863803213087753
