subject,id,trial,stream,freq,amp,coeff_el,coeff_ah,slope_el,slope_ah,slope_tar,gain_el,gain_ah
2,AE02,3,left,0.1,-9,0.999380396878014,0.999212358083632,-4.81281593689943,-4.11461122769117,-4.98897176530716,0.964690955031516,0.8247413337361
2,AE02,4,right,0.2,9,0.994367219577913,0.992661143403772,-10.6760832011135,-9.31393175251054,-10.8660298353531,0.98251922393756,0.857160517101402
2,AE02,4,left,0.2,9,0.998113358787293,0.995942797950051,-10.8942098714456,-6.76199569993147,-10.8660298353531,1.00259340683943,0.622306012627631
2,AE02,5,right,0.01,9,0.968461454723393,0.914721272364033,0.472637346943715,0.861755712592239,0.565149628070223,0.836304800478408,1.52482753201982
2,AE02,5,left,0.01,9,0.566775189659681,0.923394826899777,0.733059372944937,0.106280468777792,0.565149628070223,1.29710670685224,0.188057221484336
2,AE02,6,right,0.1,9,0.991387848762262,0.985175965444255,5.32747904515097,4.8080972059498,4.98897176530716,1.06785111156527,0.963745122669334
2,AE02,6,left,0.1,9,0.972663298889279,0.971121385602546,5.483006383806,2.48679166116103,4.98897176530716,1.09902533863477,0.498457754051435
2,AE02,7,right,0.01,-9,0.753680531410573,0.578243516202616,-0.757901386069994,0.0218246616308838,-0.565149628070223,1.34106323073758,-0.0386174926902225
2,AE02,7,left,0.01,-9,0.813543530160011,0.896833613101301,-0.48336664149214,-0.148120876189301,-0.565149628070223,0.855289674599378,0.262091433546686
2,AE02,8,right,0.2,9,0.996505301707493,0.998571219756857,-11.0369355510663,-9.08900243846448,-10.8660298353531,1.0157284416022,0.836460287352884
2,AE02,8,left,0.2,9,0.998323284775408,0.979888707333862,-11.1086369232555,-6.70052597495162,-10.8660298353531,1.0223271140958,0.616648957943328
2,AE02,9,right,0.1,9,0.998128423023934,0.991799291173753,4.78288836492711,3.8969198327884,4.98897176530716,0.958692209522384,0.781106812407161
2,AE02,9,left,0.1,9,0.998925097368426,0.995774467343899,4.86040530528519,2.82904274379326,4.98897176530716,0.974229868183257,0.567059281326495
2,AE02,10,right,0.01,9,0.692886759229122,0.876239728064118,0.470044379253932,0.205692201512541,0.565149628070223,0.831716692195233,0.363960606706766
2,AE02,10,left,0.01,9,0.555063921757463,0.899135039962093,1.02702952347935,0.416045037174513,0.565149628070223,1.81727010417804,0.736167939444909
2,AE02,11,right,0.01,-9,0.557651299890169,0.841072216673693,-0.612884671759297,-0.252683115983356,-0.565149628070223,1.08446443440487,0.447108346945525
2,AE02,11,left,0.01,-9,0.986366450047723,0.856188756789488,-0.0269112474294368,0.0866323827723592,-0.565149628070223,0.0476179158452758,-0.153291055093103
2,AE02,12,right,0.2,9,0.988979346197295,0.979810941737929,-10.7468939633839,-9.37693322563191,-10.8660298353531,0.989035933659816,0.862958538464861
2,AE02,12,left,0.2,9,0.985216232444751,0.972511927866905,-11.1327489512597,-7.17105242904699,-10.8660298353531,1.02454614242258,0.659951476087029
2,AE02,13,right,0.01,9,0.807900071470393,-0.229917914738594,0.259962609392728,0.866000441909317,0.565149628070223,0.459988994915213,1.53233833819618
2,AE02,13,left,0.01,9,-0.681869890075571,0.947069881381214,0.241971346009471,3.85318731302017,0.565149628070223,0.428154481558652,6.81799495503055
2,AE02,14,right,0.2,-9,0.991704580671291,0.979524147978797,11.8832841632169,10.4538959217027,10.8660298353531,1.09361784785038,0.962071343453383
2,AE02,14,left,0.2,-9,0.99469643725059,0.986429070967091,12.0127494283699,7.75485844161666,10.8660298353531,1.10553252755536,0.713679104431122
2,AE02,15,right,0.1,9,0.998887582080934,0.997140087699696,4.78289008232818,4.07230031318426,4.98897176530716,0.958692553761869,0.816260444988415
2,AE02,15,left,0.1,9,0.999292394468275,0.988726293415243,4.77482504261917,2.43643253466173,4.98897176530716,0.957075980229604,0.488363664754418
2,AE02,16,right,0.2,9,0.889682424837961,0.950718249101747,-14.1348506327721,-11.9984656321933,-10.8660298353531,1.3008293596603,1.10421799074725
2,AE02,16,left,0.2,9,0.988628453261914,0.910175678346259,-14.0822682123244,-9.84398491858288,-10.8660298353531,1.2959902030185,0.905941274572524
2,AE02,17,right,0.1,9,0.999061296972424,0.999050717594481,4.7796942541963,4.41032327362133,4.98897176530716,0.95805197524545,0.884014478552536
2,AE02,17,left,0.1,9,0.999306884111751,0.996943256275335,4.96972940215649,3.67804908054868,4.98897176530716,0.996143020234253,0.737235898211628
2,AE02,18,right,0.1,9,0.998877114295698,0.999300120267786,4.86110090917672,3.37899556816893,4.98897176530716,0.974369296491184,0.677292982827874
2,AE02,18,left,0.1,9,0.999301865809441,0.996860996553045,4.75446354530747,4.26090811298945,4.98897176530716,0.952994678857387,0.854065389309157
2,AE02,19,right,0.2,-9,0.897342956526413,0.780017475585529,10.3770231684061,9.10701972057354,10.8660298353531,0.954996749101862,0.838118416621997
2,AE02,19,left,0.2,-9,0.995920177993413,0.992664457872169,10.79519421828,7.1622345515213,10.8660298353531,0.99348100289191,0.659139967407291
2,AE02,20,right,0.01,-9,0.367928299404751,0.240666083214928,-0.970268945329509,-0.540598245140099,-0.565149628070223,1.71683550185217,0.956557729651246
2,AE02,20,left,0.01,-9,0.838730345619271,0.722985063017237,-0.538135181988845,-0.688854706881445,-0.565149628070223,0.952199480032177,1.2188890740911
2,AE02,21,right,0.01,-9,0.389286748629882,0.397864618681174,-0.30728849450026,0.277116757250393,-0.565149628070223,0.5437294465707,-0.490342280143834
2,AE02,21,left,0.01,-9,0.757574991347308,0.857878949072299,-1.23724887528505,-0.428575741930555,-0.565149628070223,2.18924124485368,0.758340306077849
2,AE02,22,right,0.2,-9,0.914611016695411,0.996605460251597,9.45286657159389,8.71876491724795,10.8660298353531,0.869946679222116,0.802387353003675
2,AE02,22,left,0.2,-9,0.994040841637708,0.987966480340371,10.1762800997025,6.85958409703735,10.8660298353531,0.936522377896801,0.631287066295307
2,AE02,23,right,0.01,9,0.323338197808159,0.837089669050582,0.209156905048095,0.477920338142801,0.565149628070223,0.370091201797812,0.84565275177606
2,AE02,23,left,0.01,9,0.687114330074811,0.891938809002338,0.610132693347491,0.258413892634238,0.565149628070223,1.07959496572769,0.457248629034094
2,AE02,24,right,0.01,9,0.412580969073769,0.833154905068645,2.56694741899095,3.58684374652751,0.565149628070223,4.54206689962113,6.34671522084383
2,AE02,24,left,0.01,9,0.799907175814851,0.676633973389551,1.15228805230902,2.60147111551345,0.565149628070223,2.03890791938351,4.60315460950848
2,AE02,25,right,0.1,-9,0.914873572345297,0.996834637187884,-1.08398457503015,-4.4448719017178,-4.98897176530716,0.217276149479954,0.89093947827627
2,AE02,25,left,0.1,-9,0.994611239199143,0.993503594127897,-5.09104867073635,-3.76030252630207,-4.98897176530716,1.02046050974652,0.753722951981981
2,AE02,26,right,0.01,-9,0.693718875321417,0.936954932282309,-6.15206566997025,-1.60085817827042,-0.565149628070223,10.8857289546085,2.83262714643689
2,AE02,26,left,0.01,-9,0.992042034956926,0.961053965502398,-0.661001712108036,-0.703859465843012,-0.565149628070223,1.16960479008915,1.24543913838612
2,AE02,27,right,0.2,-9,0.837871510785472,0.893443174328823,-3.55621629685627,7.06719854393385,10.8660298353531,-0.327278348278224,0.650393809976519
2,AE02,27,left,0.2,-9,0.958315249544432,0.882688261980478,7.61456603955055,5.62290170931354,10.8660298353531,0.700768004039177,0.517475268751717
2,AE02,28,right,0.1,-9,0.801380688829687,0.972206027403239,NaN,-4.64543334210387,-4.98897176530716,NaN,0.931140435471648
2,AE02,28,left,0.1,-9,0.994191579695842,0.98131213297936,-5.64785877270882,-4.1056862074237,-4.98897176530716,1.13206869840064,0.822952383890856
2,AE02,29,right,0.1,-9,0.357023302735451,0.861397726716669,-4.37854354071047,-3.01307950398672,-4.98897176530716,0.877644482006983,0.603947996847646
2,AE02,29,left,0.1,-9,0.974983756865786,0.995046152660414,-4.95681566672463,-3.2871527534828,-4.98897176530716,0.993554563927153,0.658883815767679
2,AE02,30,right,0.2,9,-0.0102088037072078,0.966795115233602,0.597559271557899,-9.38126312747148,-10.8660298353531,-0.0549933398501919,0.863357019041961
2,AE02,30,left,0.2,9,0.937291366189553,0.904910540884218,-11.7087628254296,-8.45680705862421,-10.8660298353531,1.07755666079018,0.778279388770828
3,AE03,1,right,0.2,-9,0.995240737214215,0.994137369183721,10.4595714390818,10.978411196228,10.8660298353531,0.962593660938713,1.01034244913531
3,AE03,1,left,0.2,-9,0.989361546253023,0.995243553305083,9.15459601067845,10.0876603245542,10.8660298353531,0.842496859422708,0.928366705908864
3,AE03,2,right,0.1,-9,0.999490649520917,0.98989450068327,-4.67259815755226,-4.64088662304578,-4.98897176530716,0.936585408248863,0.93022908153501
3,AE03,2,left,0.1,-9,0.999080250053984,0.998657863925812,-4.27409287479919,-5.07347311361401,-4.98897176530716,0.856708170713819,1.01693762808891
3,AE03,3,right,0.1,-9,0.998082083889226,0.996421163973376,-4.95521629489805,-5.19572295242093,-4.98897176530716,0.993233982472333,1.04144164305589
3,AE03,3,left,0.1,-9,0.998110127695873,0.998407545365253,-4.7700859415086,-5.65422730089607,-4.98897176530716,0.956126064829497,1.13334521959315
3,AE03,4,right,0.2,9,0.995294900354977,0.96542798913657,-11.1505898768491,-11.7098431173176,-10.8660298353531,1.02618804161297,1.07765607998048
3,AE03,4,left,0.2,9,0.996136706276465,0.982403384758717,-10.022358141495,-11.3872749805342,-10.8660298353531,0.922356950363489,1.04797015589679
3,AE03,5,right,0.01,9,0.972687521553057,0.919237429125432,0.974330166866632,0.535616127540136,0.565149628070223,1.72402160148916,0.947742157009051
3,AE03,5,left,0.01,9,0.990864746413556,0.989480363774105,0.656337565881891,0.237353126440444,0.565149628070223,1.16135184963855,0.419982805705662
3,AE03,6,right,0.1,9,0.995495583020778,0.997206006279291,4.93377552857845,4.66507550128461,4.98897176530716,0.988936350148834,0.93507755119504
3,AE03,6,left,0.1,9,0.993965469500179,0.991116426921601,4.09722545070933,5.06558255322637,4.98897176530716,0.821256492009246,1.01535602755902
3,AE03,7,right,0.01,-9,0.993466017591728,0.966647880245482,-0.888655720347742,-0.622048289252629,-0.565149628070223,1.5724255599038,1.10067893236822
3,AE03,7,left,0.01,-9,0.994959411773647,0.99511202094365,-0.142610000767421,-0.1700794427027,-0.565149628070223,0.252340254127709,0.300945863281303
3,AE03,8,right,0.2,9,0.96349748629897,0.952412315996566,-8.9567144347469,-10.6031585357106,-10.8660298353531,0.824285831206337,0.975807971851206
3,AE03,8,left,0.2,9,0.991315698146123,0.965146496724637,-9.0049478068136,-10.0195102900644,-10.8660298353531,0.828724745216104,0.922094862786542
3,AE03,9,right,0.1,9,0.591534471309282,0.476722091194468,4.84365956666438,4.51486184086265,4.98897176530716,0.970873317092458,0.904968408973282
3,AE03,9,left,0.1,9,0.610141748840857,0.329114731686165,4.52893361565136,4.92928421100904,4.98897176530716,0.90778898512618,0.988036101003181
3,AE03,10,right,0.01,9,0.938222408244812,0.854114754343529,1.06867211895879,1.47915378105439,0.565149628070223,1.89095429932053,2.61727816420079
3,AE03,10,left,0.01,9,0.99448762562556,0.983551045368502,1.11946506879614,1.28582041302834,0.565149628070223,1.98082952406552,2.27518580772838
3,AE03,11,right,0.01,-9,0.884397083734628,-0.908940840108787,-0.392206254867702,0.0442203269276224,-0.565149628070223,0.693986575213614,-0.0782453437660722
3,AE03,11,left,0.01,-9,0.935897887117869,0.989248089219301,-0.182892092814567,-0.144443350135573,-0.565149628070223,0.323617116123877,0.255584261160701
3,AE03,12,right,0.2,9,0.885834707184371,0.755940810752381,0.445168146752543,-1.79939244037845,-10.8660298353531,-0.0409687948126341,0.165597966105711
3,AE03,12,left,0.2,9,0.89152388344002,0.874554698103988,0.469125054163158,-1.32152383551101,-10.8660298353531,-0.0431735474015392,0.121619750316842
3,AE03,13,right,0.01,9,0.998332557842478,0.996488777639389,0.285666824645325,0.426769899092771,0.565149628070223,0.50547113623833,0.755144970279874
3,AE03,13,left,0.01,9,0.997624536063255,0.993906843952818,0.221135059610387,-0.0524116788832324,0.565149628070223,0.391285862410423,-0.0927394733713245
3,AE03,14,right,0.2,-9,0.992576738892448,0.990231629307112,9.31132168250119,9.94558280560696,10.8660298353531,0.856920312532769,0.915291321329576
3,AE03,14,left,0.2,-9,0.991984206081323,0.991893978415599,8.37918505807301,10.4802305375277,10.8660298353531,0.771135841244513,0.964494916388852
3,AE03,15,right,0.1,9,0.999165944467149,0.998663107767878,4.38218968865458,4.56285399880399,4.98897176530716,0.878375323574271,0.914588058111222
3,AE03,15,left,0.1,9,0.998951693373107,0.998333482498636,4.41540758528178,4.68986874000241,4.98897176530716,0.885033588681762,0.940047160141357
3,AE03,16,right,0.2,9,0.995440276671118,0.977198627845199,-10.8855462201472,-12.2081050874234,-10.8660298353531,1.00179609158909,1.12351109581015
3,AE03,16,left,0.2,9,0.996433731915786,0.997163794672346,-10.2227426901369,-11.1614360152402,-10.8660298353531,0.940798326991223,1.02718621100468
3,AE03,17,right,0.1,9,0.999266529594752,0.999176289139719,4.57622457186662,5.02255627085106,4.98897176530716,0.917268083914457,1.00673174897029
3,AE03,17,left,0.1,9,0.999323460165573,0.996654291384336,4.08471077159312,4.40359651592605,4.98897176530716,0.818748023389872,0.882666153083537
3,AE03,18,right,0.1,9,0.999352190864811,0.998976460468191,4.89007492651282,5.23413243949172,4.98897176530716,0.980176909502262,1.04914052147767
3,AE03,18,left,0.1,9,0.99921330965848,0.999083513439998,4.39508102008537,5.15149920444054,4.98897176530716,0.880959289176249,1.03257734194119
3,AE03,19,right,0.2,-9,0.986375270481762,0.98094067039107,10.2782044366554,10.3749914289225,10.8660298353531,0.945902467819,0.954809768252887
3,AE03,19,left,0.2,-9,0.986811872396204,0.975067248819411,9.77121382554165,11.1048008423376,10.8660298353531,0.899244155740358,1.02197407982515
3,AE03,20,right,0.01,-9,0.994504898589203,0.982966416108243,-0.63645702000487,-0.943303847419131,-0.565149628070223,1.12617435877669,1.66912230065543
3,AE03,20,left,0.01,-9,0.993474510521963,0.992043239245763,-0.854945926116402,-0.762592462967354,-0.565149628070223,1.5127780036514,1.34936382347331
3,AE03,21,right,0.01,-9,0.99682406820328,0.994372563960449,-0.555317437730574,-0.413103811180139,-0.565149628070223,0.982602500556848,0.730963607975354
3,AE03,21,left,0.01,-9,0.99706947513698,0.990831043189305,-0.154914117123357,-0.280833294454958,-0.565149628070223,0.274111685523587,0.496918480533908
3,AE03,22,right,0.2,-9,0.93310898784091,0.925731885643104,10.2810549038432,10.4688131943354,10.8660298353531,0.946164796123909,0.96344417905744
3,AE03,22,left,0.2,-9,0.937658858771054,0.940764149582023,9.78018555087858,10.718278843177,10.8660298353531,0.900069823023889,0.986402486058391
3,AE03,23,right,0.01,9,0.99657464256311,0.989678268992937,0.42089843711368,0.0577473260414712,0.565149628070223,0.744755753535382,0.102180596382337
3,AE03,23,left,0.01,9,0.995718308637834,0.993890796940483,0.892224826491844,0.63956455245312,0.565149628070223,1.57874088944986,1.13167296002122
3,AE03,24,right,0.01,9,0.997170133285789,0.996644133967882,0.749571389824028,0.708610278829268,0.565149628070223,1.32632377797635,1.25384543072055
3,AE03,24,left,0.01,9,0.996457639555142,0.992250071632988,0.847871955583927,0.630840006566092,0.565149628070223,1.50026101667818,1.1162353741967
3,AE03,25,right,0.1,-9,0.98136629080375,0.968607920618758,-5.13389135494445,-5.59802408260918,-4.98897176530716,1.02904798753223,1.12207972823926
3,AE03,25,left,0.1,-9,0.981483933299447,0.975167318175751,-4.98022183342132,-5.48417015169168,-4.98897176530716,0.998246145238447,1.09925860671894
3,AE03,26,right,0.01,-9,0.986388065136962,0.927687329847211,-0.167265386579119,0.646759408279185,-0.565149628070223,0.295966551637428,-1.14440384661957
3,AE03,26,left,0.01,-9,0.992782810655773,0.975435696630026,-0.251936020015909,-1.10391436769049,-0.565149628070223,0.445786403286112,1.95331344631677
3,AE03,27,right,0.2,-9,0.996245646634949,0.992831644021692,10.2297501616383,10.7929211608013,10.8660298353531,0.94144322412546,0.993271813563965
3,AE03,27,left,0.2,-9,0.996758752932608,0.993482556306752,9.5645923605611,11.0362295623883,10.8660298353531,0.880228796118548,1.01566346951132
3,AE03,28,right,0.1,-9,0.999184169690667,0.994118276750432,-5.08257115425027,-5.7308096321674,-4.98897176530716,1.018761258501,1.14869554324178
3,AE03,28,left,0.1,-9,0.998433215849645,0.985462336993331,-4.55802294731165,-5.07948632271793,-4.98897176530716,0.91361971198308,1.01814292837659
3,AE03,29,right,0.1,-9,0.934699629392001,0.931818363502133,-5.80821029508624,-6.1754171614401,-4.98897176530716,1.16420989500802,1.23781361209205
3,AE03,29,left,0.1,-9,0.931964333242556,0.900264066556736,-5.36670853178532,-5.73198589682552,-4.98897176530716,1.07571435242526,1.14893131620532
3,AE03,30,right,0.2,9,0.995406031556234,0.995812382860763,-10.5198291080569,-11.4099612062843,-10.8660298353531,0.968139170189847,1.05005796773735
3,AE03,30,left,0.2,9,0.994614565414039,0.989842549330148,-9.44533541572256,-10.7454766503579,-10.8660298353531,0.869253587450288,0.988905498436696
4,AE04,1,right,0.2,-9,0.988299108483678,0.993213255024346,9.89391581846886,9.31632431359712,10.8660298353531,0.910536411954121,0.8573807043384
4,AE04,1,left,0.2,-9,0.959764373531288,0.991222920540496,9.78397906625317,10.1163192762007,10.8660298353531,0.900418939990441,0.931004187314746
4,AE04,2,right,0.1,-9,0.999691018223271,0.993590511727955,-4.53073034048389,-4.08260649889326,-4.98897176530716,0.908149124432846,0.818326238541441
4,AE04,2,left,0.1,-9,0.99971130454151,0.999714909218675,-4.75566626601016,-4.7760746815691,-4.98897176530716,0.953235754726178,0.957326460490612
4,AE04,3,right,0.1,-9,0.99926590731569,0.996722071355639,-5.18383843330602,-5.26525455797351,-4.98897176530716,1.03905948503336,1.0553787044031
4,AE04,3,left,0.1,-9,0.998959569054353,0.996958765458824,-4.83586339757648,-5.02116820142077,-4.98897176530716,0.969310636553332,1.00645352141247
