subject,id,trial,source,stream,freq,amp,sac_amp
2,AE02,1,adhawk,left,0.2,-9,0.368715608299159
2,AE02,1,adhawk,left,0.2,-9,0.523362747700427
2,AE02,1,adhawk,left,0.2,-9,0.45992300083175
2,AE02,1,adhawk,left,0.2,-9,0.336195787636095
2,AE02,1,adhawk,left,0.2,-9,0.245261307688325
2,AE02,2,eyelink,left,0.1,-9,0.378936265770044
2,AE02,2,eyelink,left,0.1,-9,0.201996150343495
2,AE02,4,eyelink,right,0.2,9,0.348427766380077
2,AE02,4,eyelink,right,0.2,9,0.243358454886389
2,AE02,4,eyelink,right,0.2,9,0.644920436523755
2,AE02,4,eyelink,right,0.2,9,0.165625268979987
2,AE02,4,eyelink,right,0.2,9,0.165747240955431
2,AE02,4,eyelink,left,0.2,9,0.234909682836364
2,AE02,4,eyelink,left,0.2,9,0.415444263145726
2,AE02,4,eyelink,left,0.2,9,0.557166253831516
2,AE02,4,eyelink,left,0.2,9,0.391637536123556
2,AE02,4,adhawk,right,0.2,9,0.140943174432007
2,AE02,4,adhawk,right,0.2,9,0.428590324202437
2,AE02,4,adhawk,right,0.2,9,0.239840074224132
2,AE02,4,adhawk,left,0.2,9,0.411593666382189
2,AE02,4,adhawk,left,0.2,9,0.28765824757356
2,AE02,4,adhawk,left,0.2,9,0.478853891252838
2,AE02,4,adhawk,left,0.2,9,0.960595391775637
2,AE02,4,adhawk,left,0.2,9,0.300775993381806
2,AE02,4,adhawk,left,0.2,9,0.385779353569168
2,AE02,4,adhawk,left,0.2,9,0.615026707774192
2,AE02,4,adhawk,left,0.2,9,0.293287558203265
2,AE02,4,adhawk,left,0.2,9,0.329496443278719
2,AE02,5,eyelink,right,0.01,9,1.61094717418112
2,AE02,5,eyelink,right,0.01,9,2.1353642282048
2,AE02,5,eyelink,right,0.01,9,1.41225178153442
2,AE02,5,eyelink,right,0.01,9,0.852736436008253
2,AE02,5,eyelink,right,0.01,9,0.521165524472182
2,AE02,5,eyelink,right,0.01,9,1.04935220321384
2,AE02,5,eyelink,right,0.01,9,1.56789372093319
2,AE02,5,eyelink,left,0.01,9,1.78867447362343
2,AE02,5,eyelink,left,0.01,9,2.50887002127442
2,AE02,5,eyelink,left,0.01,9,1.3849682887503
2,AE02,5,eyelink,left,0.01,9,1.85167705368145
2,AE02,5,adhawk,right,0.01,9,1.58755267297455
2,AE02,5,adhawk,right,0.01,9,0.522940226671285
2,AE02,5,adhawk,right,0.01,9,1.45505558172218
2,AE02,5,adhawk,right,0.01,9,0.22576496227351
2,AE02,5,adhawk,right,0.01,9,1.07118575980334
2,AE02,5,adhawk,right,0.01,9,0.308660777371938
2,AE02,5,adhawk,right,0.01,9,1.54583365743063
2,AE02,5,adhawk,right,0.01,9,0.366258942526574
2,AE02,5,adhawk,right,0.01,9,2.28238357206182
2,AE02,5,adhawk,left,0.01,9,0.246363284335214
2,AE02,5,adhawk,left,0.01,9,0.308004894738065
2,AE02,5,adhawk,left,0.01,9,0.580715535557693
2,AE02,5,adhawk,left,0.01,9,0.379413906275097
2,AE02,5,adhawk,left,0.01,9,0.375271542185117
2,AE02,5,adhawk,left,0.01,9,0.617678427756526
2,AE02,5,adhawk,left,0.01,9,1.15709772992275
2,AE02,5,adhawk,left,0.01,9,0.753583862583118
2,AE02,5,adhawk,left,0.01,9,0.300188457490938
2,AE02,6,eyelink,right,0.1,9,2.14347521009124
2,AE02,6,eyelink,right,0.1,9,4.47472932494699
2,AE02,6,eyelink,right,0.1,9,0.878418231156321
2,AE02,6,eyelink,left,0.1,9,0.515003636731514
2,AE02,6,eyelink,left,0.1,9,1.02985366571137
2,AE02,6,adhawk,right,0.1,9,0.371959575448265
2,AE02,6,adhawk,right,0.1,9,3.30296650901475
2,AE02,6,adhawk,right,0.1,9,4.09742982239951
2,AE02,6,adhawk,right,0.1,9,0.233797922940813
2,AE02,6,adhawk,right,0.1,9,2.71356837686838
2,AE02,6,adhawk,right,0.1,9,0.365165858699665
2,AE02,6,adhawk,left,0.1,9,0.557573927609225
2,AE02,6,adhawk,left,0.1,9,1.33029242134685
2,AE02,6,adhawk,left,0.1,9,0.331917719684295
2,AE02,6,adhawk,left,0.1,9,0.812841856386333
2,AE02,6,adhawk,left,0.1,9,0.424387704507577
2,AE02,6,adhawk,left,0.1,9,0.363898787248657
2,AE02,6,adhawk,left,0.1,9,0.841778320367539
2,AE02,6,adhawk,left,0.1,9,0.266448798289295
2,AE02,6,adhawk,left,0.1,9,0.478905738990092
2,AE02,6,adhawk,left,0.1,9,0.226682552762152
2,AE02,6,adhawk,left,0.1,9,0.48155320113551
2,AE02,6,adhawk,left,0.1,9,0.19557681836379
2,AE02,6,adhawk,left,0.1,9,0.323241619905702
2,AE02,6,adhawk,left,0.1,9,0.344084906034923
2,AE02,6,adhawk,left,0.1,9,0.218042019754783
2,AE02,6,adhawk,left,0.1,9,0.52254879732264
2,AE02,6,adhawk,left,0.1,9,0.350034374100646
2,AE02,6,adhawk,left,0.1,9,0.200288797661157
2,AE02,6,adhawk,left,0.1,9,0.596402529729644
2,AE02,6,adhawk,left,0.1,9,0.971102910708273
2,AE02,6,adhawk,left,0.1,9,1.0562735676633
2,AE02,6,adhawk,left,0.1,9,0.234885908318619
2,AE02,6,adhawk,left,0.1,9,0.74107713919461
2,AE02,6,adhawk,left,0.1,9,0.551725358524251
2,AE02,6,adhawk,left,0.1,9,0.396347960088408
2,AE02,6,adhawk,left,0.1,9,0.240543484217524
2,AE02,6,adhawk,left,0.1,9,0.234723245846992
2,AE02,6,adhawk,left,0.1,9,0.327433498437032
2,AE02,6,adhawk,left,0.1,9,0.487638616386338
2,AE02,6,adhawk,left,0.1,9,0.516670357518833
2,AE02,6,adhawk,left,0.1,9,0.173974808165524
2,AE02,6,adhawk,left,0.1,9,0.239714466222886
2,AE02,6,adhawk,left,0.1,9,0.621465559650962
2,AE02,6,adhawk,left,0.1,9,0.439612984180791
2,AE02,7,eyelink,right,0.01,-9,0.164446345627592
2,AE02,7,eyelink,right,0.01,-9,1.81618658277317
2,AE02,7,eyelink,right,0.01,-9,0.259616574550245
2,AE02,7,eyelink,right,0.01,-9,1.31504159135637
2,AE02,7,eyelink,right,0.01,-9,0.314341096437804
2,AE02,7,eyelink,right,0.01,-9,0.362494113577639
2,AE02,7,eyelink,right,0.01,-9,1.00930216173423
2,AE02,7,eyelink,left,0.01,-9,0.350337295401647
2,AE02,7,eyelink,left,0.01,-9,0.182990564996727
2,AE02,7,eyelink,left,0.01,-9,0.490571248995352
