subject,id,trial,stream,freq,amp,conj
2,AE02,26,eyelink,0.01,9,4.26370315586748
2,AE02,26,adhawk,0.01,9,-2.25576816030409
2,AE02,26,target,0.01,9,0
2,AE02,27,eyelink,0.2,9,0.635373684438651
2,AE02,27,adhawk,0.2,9,1.87390237991483
2,AE02,27,target,0.2,9,0
2,AE02,28,eyelink,0.2,-9,-0.342975855476915
2,AE02,28,adhawk,0.2,-9,0.783015981654715
2,AE02,28,target,0.2,-9,0
2,AE02,29,eyelink,0.2,9,0.00442093941421432
2,AE02,29,adhawk,0.2,9,0.495616481511161
2,AE02,29,target,0.2,9,0
2,AE02,30,eyelink,0.2,-9,0.0877604325941204
2,AE02,30,adhawk,0.2,-9,0.902131731035088
2,AE02,30,target,0.2,-9,0
3,AE03,1,eyelink,0.1,-9,0.106167842118413
3,AE03,1,adhawk,0.1,-9,-0.595987153219172
3,AE03,1,target,0.1,-9,0
3,AE03,2,eyelink,0.2,9,0.0230880235350773
3,AE03,2,adhawk,0.2,9,-0.301674010681565
3,AE03,2,target,0.2,9,0
3,AE03,3,eyelink,0.01,9,0.298244223093776
3,AE03,3,adhawk,0.01,9,0.413666679621152
3,AE03,3,target,0.01,9,0
3,AE03,4,eyelink,0.01,-9,0.105236018431284
3,AE03,4,adhawk,0.01,-9,0.0737243116508563
3,AE03,4,target,0.01,-9,0
3,AE03,5,eyelink,0.2,-9,-0.083137472381607
3,AE03,5,adhawk,0.2,-9,-0.142812219452913
3,AE03,5,target,0.2,-9,0
3,AE03,6,eyelink,0.2,9,0.159992280274862
3,AE03,6,adhawk,0.2,9,0.132737450103615
3,AE03,6,target,0.2,9,0
3,AE03,7,eyelink,0.01,-9,-0.0337713784430013
3,AE03,7,adhawk,0.01,-9,-0.267376434355468
3,AE03,7,target,0.01,-9,0
3,AE03,8,eyelink,0.01,-9,0.142876310057844
3,AE03,8,adhawk,0.01,-9,-0.225918180509628
3,AE03,8,target,0.01,-9,0
3,AE03,9,eyelink,0.01,9,-0.0425428505299135
3,AE03,9,adhawk,0.01,9,0.311878330764112
3,AE03,9,target,0.01,9,0
3,AE03,10,eyelink,0.2,9,-0.120024521716951
3,AE03,10,adhawk,0.2,9,-0.184175874069386
3,AE03,10,target,0.2,9,0
3,AE03,11,eyelink,0.1,-9,0.0673245542397965
3,AE03,11,adhawk,0.1,-9,-0.600954010375419
3,AE03,11,target,0.1,-9,0
