subject,eye,trial,target_freq,el_freq,ah_freq,el_freq_gain,ah_freq_gain,target_amp,el_amp,ah_amp,el_amp_gain,ah_amp_gain
AE07,left,12,0.2,0.200370239,0.18300266,1.001851195,0.915013302,9,8.596352564,7.70378321,0.955150285,0.855975912
AE07,left,14,0.2,0.20303318,0.198969869,1.015165901,0.994849344,9,8.224052559,7.297663938,0.913783618,0.810851549
AE07,left,16,0.2,0.2042178,0.194631694,1.021088999,0.973158471,9,8.252919175,7.647634174,0.91699102,0.849737131
AE07,left,18,0.1,0.104243763,0.102767193,1.04243763,1.027671927,9,8.158088876,6.374525928,0.90645432,0.708280659
AE07,left,19,0.2,0.200073732,0.212466067,1.000368659,1.062330335,9,8.69760982,7.347542866,0.966401091,0.816393652
AE07,left,22,0.2,0.199541399,0.18928651,0.997706994,0.946432549,9,8.463517095,7.960575016,0.940390788,0.884508335
AE07,left,27,0.2,0.202889053,0.176185647,1.014445263,0.880928233,9,8.394995402,7.868593408,0.932777267,0.874288156
AE07,left,28,0.1,0.102037342,0.094738199,1.020373422,0.947381988,9,8.559855559,7.98312351,0.951095062,0.887013723
AE07,left,30,0.2,0.200046853,0.197506508,1.000234262,0.987532538,9,8.375774772,7.671607967,0.930641641,0.852400885
AE08,right,1,0.2,0.199037443,0.128324692,0.995187214,0.641623459,9,8.977906551,8.14975319,0.997545172,0.905528132
AE08,right,2,0.1,0.101229936,0.10389777,1.012299362,1.038977695,9,8.220289647,7.54935083,0.913365516,0.838816759
AE08,right,3,0.1,0.102569571,0.111001536,1.025695711,1.110015359,9,8.375298078,6.97151455,0.930588675,0.774612728
AE08,right,4,0.2,0.201267298,0.202261234,1.006336488,1.011306168,9,8.472072518,7.57413074,0.941341391,0.841570082
AE08,right,6,0.1,0.101954898,0.110317335,1.019548977,1.103173349,9,8.172451453,5.773911508,0.908050162,0.641545723
AE08,right,8,0.2,0.199316644,0.12855178,0.996583222,0.642758897,9,8.454592777,7.880678012,0.939399197,0.87563089
AE08,right,9,0.1,0.100542843,0.106500912,1.005428434,1.06500912,9,7.985522645,5.73543003,0.887280294,0.637270003
AE08,right,12,0.2,0.19891763,0.190973629,0.994588149,0.954868147,9,8.704884542,7.665416138,0.967209394,0.851712904
AE08,right,14,0.2,0.20198236,0.143562187,1.009911801,0.717810934,9,8.552885711,7.809950611,0.950320635,0.86777229
AE08,right,15,0.1,0.100570363,0.101141042,1.005703631,1.011410416,9,8.637272826,7.055476322,0.959696981,0.783941814
AE08,right,16,0.2,0.200157669,0.187557327,1.000788342,0.937786634,9,8.761745647,8.070816707,0.973527294,0.896757412
AE08,right,17,0.1,0.10078344,0.107076284,1.007834403,1.070762835,9,8.207500242,6.340224134,0.911944471,0.704469348
AE08,right,18,0.1,0.101095174,0.109850097,1.010951744,1.098500972,9,8.904045323,6.65854604,0.989338369,0.739838449
AE08,right,19,0.2,0.20051656,0.182490478,1.002582799,0.912452389,9,8.707293447,7.531270315,0.96747705,0.836807813
AE08,right,25,0.1,0.10045391,0.111834078,1.004539102,1.118340776,9,8.261314525,6.963115153,0.917923836,0.773679461
AE08,right,27,0.2,0.200751606,0.196817848,1.003758032,0.984089238,9,8.774698603,7.635559637,0.974966512,0.848395515
AE08,right,28,0.1,0.100159201,0.109038883,1.001592008,1.090388831,9,8.658794735,7.279395892,0.962088304,0.808821766
AE08,right,29,0.1,0.1010159,0.105372263,1.010158999,1.053722634,9,8.500872877,8.062036764,0.944541431,0.895781863
AE08,right,30,0.2,0.205293809,0.198911153,1.026469047,0.994555767,9,8.558004476,7.987298008,0.950889386,0.887477557
AE08,left,1,0.2,0.203256036,0.193719541,1.016280178,0.968597705,9,8.670568693,7.079331812,0.963396522,0.786592424
AE08,left,2,0.1,0.101304794,0.102985912,1.013047938,1.029859121,9,8.218525053,7.814403586,0.91316945,0.868267065
AE08,left,3,0.1,0.102180922,0.105690445,1.021809215,1.056904447,9,8.428500662,7.873810637,0.936500074,0.874867849
AE08,left,4,0.2,0.200071143,0.197174873,1.000355716,0.985874367,9,8.630724354,8.355491119,0.958969373,0.928387902
AE08,left,6,0.1,0.100458671,0.108989197,1.004586712,1.089891965,9,8.19962034,6.227791633,0.911068927,0.691976848
AE08,left,8,0.2,0.201213127,0.197257203,1.006065632,0.986286015,9,8.403632244,7.945310178,0.933736916,0.882812242
AE08,left,9,0.1,0.10270791,0.110395952,1.027079098,1.103959524,9,7.93052323,6.833819689,0.881169248,0.759313299
AE08,left,12,0.2,0.199453358,0.18600134,0.997266792,0.930006701,9,8.603819261,8.123071324,0.955979918,0.902563481
AE08,left,14,0.2,0.202375168,0.199367128,1.01187584,0.99683564,9,8.457997979,7.61885054,0.939777553,0.846538949
AE08,left,15,0.1,0.100983605,0.098359424,1.009836045,0.983594241,9,8.642346295,7.768106063,0.9602607,0.863122896
AE08,left,16,0.2,0.203389766,0.200707935,1.01694883,1.003539676,9,8.659446722,8.090315271,0.962160747,0.898923919
AE08,left,17,0.1,0.101058103,0.10969407,1.010581026,1.096940701,9,8.298925682,6.588022568,0.922102854,0.732002508
AE08,left,18,0.1,0.100203921,0.102553512,1.002039212,1.025535123,9,8.801720172,7.066778647,0.977968908,0.785197627
AE08,left,19,0.2,0.199480093,0.181370008,0.997400466,0.906850041,9,8.61701906,8.131669267,0.957446562,0.903518807
AE08,left,25,0.1,0.099936215,0.105991486,0.999362147,1.059914863,9,8.078985243,7.309450741,0.897665027,0.812161194
AE08,left,27,0.2,0.200708434,0.197809249,1.003542167,0.989046246,9,8.692704953,8.485163997,0.965856106,0.942796
AE08,left,28,0.1,0.100719794,0.107333968,1.00719794,1.073339675,9,8.323020902,7.807115568,0.9247801,0.867457285
AE08,left,29,0.1,0.099350711,0.099236867,0.993507112,0.992368671,9,8.301920454,7.927307934,0.922435606,0.880811993
AE08,left,30,0.2,0.205309069,0.203866695,1.026545344,1.019333474,9,8.297834665,7.800145143,0.921981629,0.866682794
AE09,right,1,0.2,0.204510604,0.196799682,1.022553022,0.983998408,9,8.48314283,8.137889827,0.942571426,0.904209981
AE09,right,2,0.1,0.100170778,0.109504602,1.001707779,1.095046016,9,8.760598015,7.956859307,0.973399779,0.884095479
AE09,right,3,0.1,0.101351158,0.110116211,1.013511579,1.101162107,9,8.736550031,7.601310066,0.970727781,0.844590007
AE09,right,4,0.2,0.201935959,0.200903182,1.009679794,1.004515909,9,8.488450965,8.091786476,0.943161218,0.899087386
AE09,right,6,0.1,0.09995143,0.101058723,0.999514302,1.010587233,9,8.355088059,7.370904031,0.928343118,0.818989337
AE09,right,8,0.2,0.203851408,0.202101013,1.019257042,1.010505063,9,8.650937642,8.095650291,0.961215294,0.899516699
AE09,right,9,0.1,0.101413271,0.104427697,1.014132713,1.044276965,9,8.242603406,7.110828006,0.915844823,0.790092001
AE09,right,14,0.2,0.201544889,0.191554273,1.007724444,0.957771365,9,8.637929048,8.253043922,0.959769894,0.91700488
AE09,right,18,0.1,0.101259113,0.100069939,1.012591125,1.00069939,9,8.396683971,7.289090621,0.932964886,0.809898958
AE09,right,19,0.2,0.199261447,0.188757005,0.996307235,0.943785025,9,8.726070028,8.551618935,0.969563336,0.950179882
AE09,right,22,0.2,0.203545705,0.196874458,1.017728522,0.984372291,9,9.270214876,8.540417305,1.030023875,0.948935256
AE09,right,25,0.1,0.10154564,0.10525154,1.015456395,1.052515398,9,8.487191183,8.088618346,0.943021243,0.898735372
AE09,right,28,0.1,0.100526458,0.134533027,1.005264576,1.345330274,9,8.413461261,6.193386128,0.934829029,0.688154014
AE09,right,30,0.2,0.202640781,0.138902853,1.013203904,0.694514267,9,8.343622066,8.959412843,0.927069118,0.995490316
AE09,left,1,0.2,0.201245608,0.13509992,1.006228039,0.675499599,9,8.166453554,7.633671134,0.907383728,0.848185682
AE09,left,2,0.1,0.101477866,0.104872913,1.01477866,1.048729131,9,8.103576126,6.910619503,0.900397347,0.767846612
AE09,left,3,0.1,0.101357048,0.107436225,1.013570483,1.074362248,9,8.44787096,7.720863695,0.938652329,0.857873744
AE09,left,4,0.2,0.201325999,0.19836583,1.006629993,0.99182915,9,8.371866973,7.78456828,0.930207442,0.864952031
AE09,left,6,0.1,0.100528273,0.106787081,1.005282725,1.067870812,9,8.199606153,7.328697595,0.91106735,0.814299733
AE09,left,8,0.2,0.203109927,0.202411512,1.015549634,1.012057562,9,8.513613881,8.371965623,0.945957098,0.930218403
AE09,left,9,0.1,0.100951872,0.105846872,1.009518719,1.058468716,9,8.310327703,6.868421307,0.923369745,0.763157923
AE09,left,14,0.2,0.201775618,0.197572521,1.008878089,0.987862604,9,8.500980136,8.331678541,0.944553348,0.92574206
AE09,left,18,0.1,0.102526441,0.104737041,1.025264408,1.047370408,9,8.139984838,7.596959017,0.90444276,0.844106557
AE09,left,19,0.2,0.201271269,0.20402103,1.006356346,1.020105151,9,8.329026357,8.146704155,0.925447373,0.905189351
AE09,left,22,0.2,0.202141642,0.193458546,1.010708212,0.967292729,9,7.939825911,7.935213314,0.882202879,0.881690368
AE09,left,25,0.1,0.1033605,0.106039503,1.033604998,1.060395032,9,8.319974524,8.328057538,0.924441614,0.925339727
AE09,left,28,0.1,0.101439193,0.128486743,1.01439193,1.284867431,9,8.591611387,6.700834684,0.954623487,0.744537187
AE09,left,30,0.2,0.202100733,0.143076302,1.010503665,0.71538151,9,8.086014408,8.924597412,0.898446045,0.991621935
AE10,right,4,0.2,0.202088176,0.19872385,1.01044088,0.99361925,9,8.051695308,7.861051245,0.894632812,0.873450138
AE10,right,8,0.2,0.19926042,0.191693945,0.996302101,0.958469726,9,8.146137326,8.077863502,0.90512637,0.897540389
AE10,right,27,0.2,0.204429486,0.201721304,1.02214743,1.008606519,9,8.265650091,8.978797155,0.918405566,0.997644128
AE10,left,4,0.2,0.200591801,0.190358814,1.002959004,0.951794069,9,8.065917346,9.137347956,0.896213038,1.015260884
AE10,left,8,0.2,0.199714216,0.195640733,0.998571082,0.978203666,9,7.937051925,8.712493973,0.881894658,0.968054886
AE10,left,27,0.2,0.204220174,0.205347589,1.021100871,1.026737945,9,7.626049824,8.140735312,0.847338869,0.904526146
AE11,right,1,0.2,0.202632312,0.19559108,1.013161561,0.977955398,9,7.772841194,7.293325134,0.863649022,0.810369459
AE11,right,2,0.1,0.099498733,0.109338123,0.994987331,1.093381228,9,8.081646069,6.529568818,0.897960674,0.725507646
AE11,right,3,0.1,0.100019245,0.113375798,1.000192452,1.133757979,9,8.244258475,6.878197683,0.916028719,0.764244187
AE11,right,4,0.2,0.202008889,0.204600302,1.010044447,1.023001508,9,8.126874443,7.820824678,0.902986049,0.86898052
AE11,right,6,0.1,0.101406963,0.098870079,1.014069625,0.988700792,9,8.136337098,7.722632616,0.904037455,0.858070291
AE11,right,8,0.2,0.201100901,0.200737579,1.005504506,1.003687897,9,8.365967948,7.440992802,0.929551994,0.826776978
AE11,right,9,0.1,0.100816596,0.106767878,1.008165958,1.067678777,9,8.24755424,5.859704225,0.916394916,0.651078247
AE11,right,14,0.2,0.197424047,0.192826867,0.987120236,0.964134335,9,8.093880902,7.853760633,0.8993201,0.87264007
AE11,right,15,0.1,0.101533702,0.096321711,1.01533702,0.963217109,9,8.214305334,7.638556918,0.912700593,0.848728547
AE11,right,16,0.2,0.201645441,0.240078741,1.008227206,1.200393706,9,8.290313627,6.844737987,0.921145959,0.760526443
AE11,right,17,0.1,0.100797317,0.104337244,1.007973169,1.043372438,9,8.268705694,7.487672716,0.918745077,0.831963635
AE11,right,18,0.1,0.101421963,0.100029276,1.014219625,1.00029276,9,8.176958132,7.099441101,0.908550904,0.788826789
AE11,right,19,0.2,0.201987147,0.191393523,1.009935735,0.956967614,9,8.421535989,8.129570153,0.935726221,0.903285573
AE11,right,22,0.2,0.201164433,0.192853856,1.005822167,0.964269279,9,8.461852963,8.124887441,0.940205885,0.902765271
AE11,right,25,0.1,0.101973026,0.107443133,1.019730258,1.074431333,9,8.233283975,6.810946496,0.914809331,0.756771833
AE11,right,27,0.2,0.19993103,0.17157611,0.99965515,0.857880551,9,8.197625929,7.470327398,0.910847326,0.830036378
AE11,right,28,0.1,0.101045499,0.104919995,1.01045499,1.049199946,9,8.176104709,7.684120438,0.908456079,0.85379116
AE11,right,29,0.1,0.1011095,0.11278018,1.011094995,1.127801803,9,8.527093917,6.044640461,0.94745488,0.671626718
AE11,right,30,0.2,0.201501119,0.207998058,1.007505595,1.039990291,9,8.288294736,7.014373892,0.920921637,0.779374877
AE11,left,1,0.2,0.200981285,0.197092077,1.004906423,0.985460384,9,7.919765193,7.642557315,0.87997391,0.849173035
AE11,left,2,0.1,0.102434379,0.107653538,1.024343785,1.076535381,9,7.589751632,6.454584616,0.843305737,0.717176069
AE11,left,3,0.1,0.101486573,0.109819113,1.014865734,1.098191132,9,7.777033881,6.84044069,0.864114876,0.760048966
AE11,left,4,0.2,0.20193652,0.198627591,1.009682602,0.993137955,9,8.279425287,7.968333564,0.919936143,0.885370396
AE11,left,6,0.1,0.101401591,0.100647797,1.014015907,1.006477973,9,8.276431597,7.351253451,0.919603511,0.816805939
AE11,left,8,0.2,0.202733303,0.184360511,1.013666516,0.921802555,9,8.435624058,8.226730392,0.937291562,0.914081155
AE11,left,9,0.1,0.101020395,0.113685776,1.010203947,1.136857762,9,8.265231271,6.294739613,0.91835903,0.699415513
AE11,left,14,0.2,0.197298722,0.197937246,0.986493608,0.98968623,9,8.248850607,7.798681805,0.916538956,0.866520201
AE11,left,15,0.1,0.100588483,0.105642067,1.005884825,1.056420672,9,8.292262684,7.081768076,0.92136252,0.78686312
AE11,left,16,0.2,0.201970198,0.194770558,1.009850991,0.973852791,9,8.182560843,7.22836127,0.909173427,0.803151252
AE11,left,17,0.1,0.097348082,0.105914173,0.973480824,1.059141726,9,8.676270607,7.124152176,0.964030068,0.791572464
AE11,left,18,0.1,0.101619127,0.107924738,1.016191271,1.079247383,9,8.312594504,7.423548978,0.923621612,0.824838775
AE11,left,19,0.2,0.203608976,0.204268562,1.018044881,1.021342811,9,8.352692316,8.007591624,0.928076924,0.889732403
AE11,left,22,0.2,0.203763002,0.205782866,1.018815007,1.028914329,9,8.415513794,8.036601333,0.935057088,0.892955704
AE11,left,25,0.1,0.101423864,0.101341214,1.014238642,1.013412143,9,8.249200905,7.568788718,0.916577878,0.840976524
AE11,left,27,0.2,0.200090892,0.198648926,1.000454459,0.993244628,9,8.273838936,7.599354183,0.919315437,0.844372687
AE11,left,28,0.1,0.100876375,0.102083779,1.008763749,1.020837792,9,8.27199892,7.581722772,0.919110991,0.842413641
AE11,left,29,0.1,0.101687903,0.112407311,1.016879034,1.124073108,9,8.200048795,5.833781845,0.911116533,0.648197983
AE11,left,30,0.2,0.203383617,0.201045917,1.016918084,1.005229586,9,8.483917567,7.820761768,0.942657507,0.86897353
AE12,right,1,0.2,0.202011906,0.194290533,1.01005953,0.971452663,9,9.05053662,7.186360498,1.00561518,0.7984845
AE12,right,2,0.1,0.103176296,0.112095654,1.031762957,1.120956538,9,9.207806128,5.565341029,1.02308957,0.618371226
AE12,right,3,0.1,0.099987321,0.114626235,0.999873212,1.146262349,9,9.447734237,5.46688257,1.049748249,0.607431397
AE12,right,4,0.2,0.203544804,0.122820709,1.017724019,0.614103542,9,8.99082579,8.464856919,0.998980643,0.940539658
AE12,right,8,0.2,0.201307835,0.173858147,1.006539175,0.869290735,9,8.459903598,6.721823638,0.939989289,0.746869293
AE12,right,9,0.1,0.100316781,0.110225984,1.003167811,1.102259842,9,10.06833599,6.855617575,1.118703999,0.761735286
AE12,right,12,0.2,0.200137273,0.203399989,1.000686366,1.016999942,9,8.626060365,7.088112345,0.958451152,0.787568038
AE12,right,14,0.2,0.199649843,0.213847441,0.998249215,1.069237203,9,8.317812635,5.936678747,0.924201404,0.659630972
AE12,right,15,0.1,0.103266976,0.104309933,1.032669755,1.043099332,9,8.366050783,4.899369983,0.929561198,0.544374443
AE12,right,16,0.2,0.200364158,0.154758488,1.001820788,0.773792439,9,8.366625059,6.288314203,0.929625007,0.698701578
AE12,right,17,0.1,0.100862973,0.103755765,1.008629732,1.037557653,9,8.61678977,5.947748147,0.957421086,0.660860905
AE12,right,22,0.2,0.202772267,0.189723676,1.013861333,0.94861838,9,7.852310037,5.940647165,0.872478893,0.660071907
AE12,right,30,0.2,0.202036292,0.206699827,1.010181462,1.033499132,9,7.573509968,5.941219797,0.841501108,0.660135533
AE12,left,1,0.2,0.211889041,0.190261062,1.059445204,0.951305309,9,7.942619841,5.326416972,0.882513316,0.591824108
AE12,left,2,0.1,0.100832253,0.119835194,1.008322531,1.198351943,9,9.216947753,4.080383361,1.024105306,0.453375929
AE12,left,3,0.1,0.099811712,0.117914266,0.998117124,1.17914266,9,9.800289129,4.337581388,1.088921014,0.481953488
AE12,left,4,0.2,0.201672766,0.117460841,1.00836383,0.587304203,9,8.93381261,6.227880065,0.992645846,0.691986674
AE12,left,8,0.2,0.201603619,0.19775389,1.008018095,0.988769449,9,8.320562011,4.56057026,0.92450689,0.506730029
AE12,left,9,0.1,0.107825497,0.090635164,1.078254969,0.906351645,9,8.13401507,5.824105639,0.903779452,0.647122849
AE12,left,12,0.2,0.200517671,0.202220516,1.002588355,1.01110258,9,8.784930581,5.024899312,0.976103398,0.558322146
AE12,left,14,0.2,0.20332829,0.179775514,1.016641451,0.898877569,9,8.119929807,5.073778639,0.902214423,0.563753182
AE12,left,15,0.1,0.103945062,0.106510379,1.039450618,1.065103789,9,7.573020012,4.88049511,0.841446668,0.542277234
AE12,left,16,0.2,0.200523242,0.186657428,1.002616212,0.933287139,9,8.210399231,4.614266799,0.912266581,0.512696311
AE12,left,17,0.1,0.102283231,0.103706175,1.022832307,1.037061754,9,7.870002311,5.072065201,0.874444701,0.5635628
AE12,left,22,0.2,0.20339312,0.198663255,1.016965598,0.993316273,9,7.796771646,4.716669587,0.866307961,0.524074399
AE12,left,30,0.2,0.199695937,0.188741006,0.998479684,0.943705028,9,7.50739875,5.044271604,0.834155417,0.560474623
AE13,right,1,0.2,0.201202079,0.200717546,1.006010394,1.00358773,9,8.049593421,7.605992253,0.894399269,0.84511025
AE13,right,2,0.1,0.100078517,0.129637849,1.000785169,1.296378493,9,8.451116373,6.477207328,0.93901293,0.719689703
AE13,right,3,0.1,0.101828964,0.10602987,1.018289641,1.060298698,9,8.584694283,7.501444309,0.95385492,0.833493812
AE13,right,4,0.2,0.200478208,0.200201857,1.00239104,1.001009287,9,8.246034458,8.32568302,0.916226051,0.925075891
AE13,right,6,0.1,0.099546957,0.111659452,0.995469566,1.116594524,9,8.058539091,8.670481527,0.895393232,0.963386836
AE13,right,8,0.2,0.200977525,0.194425774,1.004887627,0.972128868,9,8.365145299,8.723312454,0.929460589,0.969256939
AE13,right,9,0.1,0.102409033,0.102468197,1.024090329,1.024681965,9,7.769183535,9.042102555,0.863242615,1.004678062
AE13,right,12,0.2,0.202238848,0.197472804,1.011194242,0.987364019,9,8.19701502,9.239967999,0.910779447,1.026663111
AE13,right,14,0.2,0.201738777,0.188621966,1.008693885,0.943109831,9,8.324766178,8.488888531,0.92497402,0.943209837
AE13,right,15,0.1,0.099057586,0.110817351,0.990575859,1.108173508,9,8.174916425,8.463169142,0.908324047,0.940352127
AE13,right,16,0.2,0.1997365,0.197084758,0.9986825,0.985423791,9,8.330152056,8.66947015,0.925572451,0.963274461
AE13,right,17,0.1,0.102295214,0.115666799,1.022952139,1.156667989,9,7.728716852,8.804020369,0.858746317,0.978224485
AE13,right,18,0.1,0.102513016,0.107861374,1.025130163,1.078613741,9,7.870773838,8.82066044,0.874530426,0.980073382
AE13,right,19,0.2,0.203450383,0.199271943,1.017251914,0.996359716,9,8.29464081,8.684401723,0.921626757,0.964933525
AE13,right,25,0.1,0.099241418,0.099837677,0.992414185,0.998376775,9,8.65703793,7.417539008,0.961893103,0.824171001
AE13,right,27,0.2,0.20120906,0.199891256,1.006045301,0.999456281,9,8.164396185,8.434401513,0.907155132,0.937155724
AE13,right,28,0.1,0.102640153,0.116311258,1.026401527,1.163112576,9,8.510409613,6.037348166,0.945601068,0.670816463
AE13,right,29,0.1,0.10506534,0.108401867,1.050653397,1.084018666,9,8.079938068,7.342601675,0.897770896,0.815844631
AE13,right,30,0.2,0.204334578,0.199246859,1.021672892,0.996234293,9,8.337655605,8.415623329,0.926406178,0.935069259
AE13,left,1,0.2,0.202446878,0.201587612,1.012234387,1.007938058,9,8.22404351,7.749202974,0.913782612,0.861022553
AE13,left,2,0.1,0.101159491,0.129772558,1.011594907,1.29772558,9,8.217469927,5.441106688,0.913052214,0.60456741
AE13,left,3,0.1,0.102274332,0.103668187,1.022743317,1.036681869,9,8.330305241,6.46804297,0.925589471,0.718671441
AE13,left,4,0.2,0.200526194,0.199473996,1.002630969,0.997369982,9,8.398458965,7.919841121,0.933162107,0.879982347
AE13,left,6,0.1,0.10007003,0.111988056,1.000700303,1.119880557,9,8.350222301,6.496462951,0.927802478,0.721829217
AE13,left,8,0.2,0.202475319,0.191802155,1.012376593,0.959010773,9,8.26622072,8.002096766,0.918468969,0.889121863
AE13,left,9,0.1,0.101757852,0.098186891,1.017578523,0.981868914,9,8.099327453,8.44100412,0.899925273,0.937889347
AE13,left,12,0.2,0.20210399,0.194821394,1.010519948,0.974106969,9,8.205522061,7.873648105,0.911724674,0.874849789
AE13,left,14,0.2,0.203257526,0.180269928,1.016287627,0.90134964,9,8.283077388,7.558192297,0.920341932,0.839799144
AE13,left,15,0.1,0.098726978,0.108919742,0.98726978,1.089197418,9,8.230225865,6.562823325,0.914469541,0.729202592
AE13,left,16,0.2,0.199096145,0.190159288,0.995480726,0.95079644,9,8.378859072,8.165689099,0.930984341,0.907298789
AE13,left,17,0.1,0.102152801,0.113533195,1.021528012,1.135331954,9,7.846323873,6.699212803,0.871813764,0.744356978
AE13,left,18,0.1,0.101722722,0.106757349,1.017227222,1.067573488,9,7.857299041,7.510557789,0.873033227,0.834506421
AE13,left,19,0.2,0.201903462,0.196878271,1.009517308,0.984391357,9,8.373671757,8.111538448,0.930407973,0.90128205
AE13,left,25,0.1,0.09987991,0.105414476,0.998799099,1.05414476,9,8.599126806,7.217357834,0.955458534,0.801928648
AE13,left,27,0.2,0.202286525,0.194841766,1.011432627,0.974208828,9,8.502499847,7.507264403,0.944722205,0.834140489
AE13,left,28,0.1,0.103786761,0.108952755,1.03786761,1.089527554,9,8.575232581,7.417169798,0.95280362,0.824129978
AE13,left,29,0.1,0.105020684,0.105970633,1.050206836,1.059706328,9,8.157648124,7.556267933,0.906405347,0.839585326
AE13,left,30,0.2,0.205292392,0.202888668,1.026461959,1.01444334,9,8.490700675,8.264567899,0.943411186,0.918285322
