subject,eye,trial,target_freq,el_freq,ah_freq,el_freq_gain,ah_freq_gain,target_amp,el_amp,ah_amp,el_amp_gain,ah_amp_gain
AE13,left,25,0.2,0.20570724,0.200719614,1.028536202,1.003598072,9,6.3546476,2.751128614,0.706071956,0.305680957
AE13,left,27,0.2,0.203464066,0.206910774,1.017320331,1.034553868,9,6.119640887,2.593506706,0.679960099,0.288167412
AE13,left,28,0.2,0.206026581,0.193552841,1.030132906,0.967764204,9,6.483155983,2.642891242,0.720350665,0.293654583
AE13,left,30,0.2,0.198137612,0.194673283,0.990688059,0.973366416,9,6.336314144,2.953283774,0.704034905,0.328142642
AE01,right,1,0.1,0.099684971,0.13088129,0.996849707,1.308812899,9,5.939504173,3.72647228,0.659944908,0.414052476
AE01,right,2,0.2,0.194000305,0.128444873,0.970001525,0.642224365,9,5.911111586,4.066703917,0.656790176,0.451855991
AE01,right,5,0.2,0.205980576,0.215965395,1.029902877,1.079826974,9,6.172098234,3.802248761,0.685788693,0.422472085
AE01,right,6,0.2,0.196434396,0.186875458,0.982171978,0.934377291,9,6.229986249,3.905246028,0.692220694,0.433916225
AE01,right,10,0.2,0.201025665,0.194328861,1.005128324,0.971644306,9,6.380601073,4.533809985,0.708955675,0.503756665
AE01,right,13,0.1,0.097197651,0.101644225,0.971976507,1.016442248,9,6.676780074,2.735749662,0.741864453,0.303972185
AE01,right,14,0.1,0.100542026,0.098245927,1.005420258,0.98245927,9,6.275212941,3.896195801,0.697245882,0.432910645
AE01,right,15,0.1,0.104119728,0.117161476,1.041197279,1.171614762,9,6.276054766,2.425650053,0.697339418,0.269516673
AE01,right,16,0.1,0.10199685,0.118209809,1.019968502,1.182098088,9,6.409789329,2.804892074,0.712198814,0.311654675
AE01,right,18,0.1,0.099083103,0.100537511,0.990831035,1.005375105,9,6.111030492,3.974255612,0.679003388,0.441583957
AE01,right,19,0.1,0.103024134,0.099183633,1.030241341,0.991836335,9,5.83470692,4.063455322,0.648300769,0.451495036
AE01,right,20,0.2,0.202234951,0.123556187,1.011174754,0.617780934,9,6.164423235,4.176675959,0.684935915,0.464075107
AE01,right,25,0.2,0.205274708,0.205109372,1.026373541,1.025546862,9,5.983034459,3.56277008,0.664781607,0.395863342
AE01,right,27,0.2,0.202590363,0.204620822,1.012951817,1.023104108,9,6.159596736,4.028166365,0.684399637,0.447574041
AE01,right,28,0.2,0.20345908,0.188191535,1.017295399,0.940957675,9,5.930647364,3.788452216,0.658960818,0.420939135
AE01,right,29,0.2,0.207081141,0.203427239,1.035405703,1.017136192,9,6.415078803,4.577150077,0.712786534,0.508572231
AE01,right,30,0.2,0.207986534,0.198147361,1.039932671,0.990736802,9,6.089100483,3.445058881,0.67656672,0.38278432
AE01,left,1,0.1,0.098783756,0.091303854,0.987837562,0.913038544,9,6.520161122,6.027055319,0.724462347,0.669672813
AE01,left,2,0.2,0.198597707,0.199910168,0.992988537,0.999550838,9,5.893854203,7.409666889,0.654872689,0.823296321
AE01,left,5,0.2,0.205748048,0.207697041,1.028740239,1.038485202,9,6.290628681,7.149521894,0.698958742,0.794391322
AE01,left,6,0.2,0.197797579,0.191534107,0.988987896,0.957670535,9,6.360278248,7.685499283,0.706697583,0.853944365
AE01,left,10,0.2,0.203457349,0.2098218,1.017286745,1.049109,9,6.396637191,8.258207389,0.710737466,0.917578599
AE01,left,13,0.1,0.096076648,0.118888159,0.960766479,1.18888159,9,6.650967834,6.317908483,0.738996426,0.701989832
AE01,left,14,0.1,0.096539032,0.087879676,0.965390319,0.878796758,9,6.517846773,10.80342995,0.724205197,1.200381105
AE01,left,15,0.1,0.102348776,0.105467112,1.02348776,1.054671121,9,6.531693701,8.593947672,0.725743745,0.954883075
AE01,left,16,0.1,0.09762077,0.106608171,0.976207698,1.066081711,9,6.422596863,7.792488677,0.713621874,0.865832075
AE01,left,18,0.1,0.102807265,0.095508106,1.028072646,0.955081065,9,6.592859029,6.879391468,0.732539892,0.76437683
AE01,left,19,0.1,0.104192523,0.092646038,1.04192523,0.926460378,9,6.65634485,9.031988371,0.739593872,1.003554263
AE01,left,20,0.2,0.200757207,0.185076808,1.003786034,0.92538404,9,6.458366078,7.783746818,0.717596231,0.864860758
AE01,left,25,0.2,0.203481112,0.196587456,1.017405562,0.982937282,9,6.275716623,7.874753242,0.697301847,0.874972582
AE01,left,27,0.2,0.203619821,0.204004865,1.018099106,1.020024324,9,6.285803527,7.848304403,0.698422614,0.872033823
AE01,left,28,0.2,0.201442447,0.187737117,1.007212237,0.938685587,9,6.499492829,7.710491093,0.72216587,0.856721233
AE01,left,29,0.2,0.204530031,0.200027144,1.022650152,1.000135718,9,6.460692101,8.695634828,0.717854678,0.966181648
AE01,left,30,0.2,0.208120182,0.196499673,1.040600911,0.982498364,9,6.344668547,9.388281208,0.704963172,1.043142356
AE02,right,1,0.1,0.100330577,0.100542524,1.003305769,1.005425235,9,6.875577674,5.147085887,0.763953075,0.571898432
AE02,right,2,0.2,0.199273754,0.199316269,0.996368768,0.996581345,9,6.66551058,4.939758331,0.740612287,0.548862037
AE02,right,5,0.2,0.201124877,0.197497121,1.005624383,0.987485605,9,6.293326239,4.574628245,0.699258471,0.508292027
AE02,right,6,0.2,0.205796331,0.205619633,1.028981654,1.028098165,9,6.416898084,4.965522432,0.712988676,0.551724715
AE02,right,10,0.2,0.203887769,0.202303375,1.019438842,1.011516876,9,6.53332335,5.040954528,0.725924817,0.560106059
AE02,right,11,0.1,0.100110373,0.100038461,1.001103731,1.000384605,9,5.824706831,4.322604479,0.647189648,0.480289387
AE02,right,13,0.1,0.100176099,0.097917285,1.001760994,0.979172853,9,6.154317082,4.514237844,0.683813009,0.501581983
AE02,right,14,0.1,0.117436215,0.11027589,1.174362154,1.102758899,9,8.248743589,6.072886224,0.916527065,0.674765136
AE02,right,15,0.1,0.097569419,0.099074799,0.975694189,0.990747987,9,7.456121234,5.122083483,0.828457915,0.569120387
AE02,right,18,0.1,0.09269002,0.093339011,0.9269002,0.933390106,9,6.494893987,5.259508969,0.721654887,0.584389885
AE02,right,19,0.1,0.097365458,0.099954014,0.973654582,0.999540143,9,6.456979377,5.118521781,0.717442153,0.568724642
AE02,right,20,0.2,0.212052372,0.217430069,1.06026186,1.087150344,9,6.535410245,4.965935611,0.726156694,0.551770623
AE02,right,22,0.1,0.09909237,0.09763204,0.990923697,0.976320403,9,6.866738697,5.940049488,0.762970966,0.660005499
AE02,right,25,0.2,0.217371057,0.213680491,1.086855284,1.068402453,9,6.757836402,5.292195396,0.750870711,0.588021711
AE02,right,28,0.2,0.199999671,0.19962956,0.999998354,0.998147802,9,6.081500213,4.894239734,0.675722246,0.543804415
AE02,right,29,0.2,0.205494244,0.197140224,1.027471218,0.985701122,9,6.690340924,5.210965869,0.743371214,0.578996208
AE02,right,30,0.2,0.207502394,0.213899517,1.037511969,1.069497587,9,6.172926215,4.981513725,0.685880691,0.553501525
AE02,left,1,0.1,0.099468554,0.099160044,0.99468554,0.991600436,9,6.980205065,4.515217429,0.775578341,0.501690826
AE02,left,2,0.2,0.200444477,0.197405955,1.002222384,0.987029775,9,6.857443278,5.284105728,0.761938142,0.587122859
AE02,left,5,0.2,0.197648617,0.188164762,0.988243084,0.940823808,9,6.537711309,4.069637447,0.726412368,0.452181939
AE02,left,6,0.2,0.2027486,0.20431266,1.013743,1.021563302,9,6.526643021,4.537050414,0.725182558,0.504116713
AE02,left,10,0.2,0.201241735,0.201880189,1.006208676,1.009400944,9,6.515181596,4.869174028,0.723909066,0.541019336
AE02,left,11,0.1,0.100692361,0.100705392,1.006923614,1.007053922,9,6.122042731,3.229105728,0.68022697,0.358789525
AE02,left,13,0.1,0.101755256,0.110014413,1.017552557,1.100144125,9,6.606230828,4.492067935,0.734025648,0.499118659
AE02,left,14,0.1,0.11828681,0.108268013,1.182868095,1.082680126,9,7.88662428,6.139100272,0.876291587,0.682122253
AE02,left,15,0.1,0.09756631,0.107156978,0.975663101,1.071569776,9,7.526802498,4.941306338,0.836311389,0.549034038
AE02,left,18,0.1,0.094134645,0.09446689,0.941346448,0.944668903,9,6.522296145,3.131627916,0.724699572,0.347958657
AE02,left,19,0.1,0.099892151,0.094587957,0.998921514,0.945879572,9,5.889996967,3.508406113,0.654444108,0.389822901
AE02,left,20,0.2,0.21566952,0.226020356,1.078347598,1.130101782,9,6.31761341,4.400266833,0.701957046,0.488918537
AE02,left,22,0.1,0.10044886,0.10432752,1.004488602,1.043275199,9,6.139348709,5.471821129,0.682149857,0.607980125
AE02,left,25,0.2,0.218058263,0.21015829,1.090291316,1.050791447,9,6.35291565,4.639533255,0.705879517,0.515503695
AE02,left,28,0.2,0.197536182,0.200887487,0.98768091,1.004437435,9,5.845759929,4.429268877,0.649528881,0.492140986
AE02,left,29,0.2,0.203709459,0.196129095,1.018547296,0.980645473,9,6.140944779,4.787409177,0.682327198,0.531934353
AE02,left,30,0.2,0.20956151,0.214958757,1.047807552,1.074793784,9,5.671428289,4.464487196,0.630158699,0.496054133
AE03,right,1,0.1,0.102245008,0.102780576,1.022450083,1.027805756,9,5.177658023,4.786275842,0.575295336,0.531808427
AE03,right,5,0.2,0.210259915,0.208672789,1.051299573,1.043363943,9,4.69710371,4.723112487,0.521900412,0.524790276
AE03,right,6,0.2,0.228272492,0.191452499,1.141362462,0.957262493,9,4.383633126,4.336761379,0.487070347,0.481862375
AE03,right,10,0.2,0.212812917,0.210631004,1.064064583,1.053155019,9,5.025883981,5.110056516,0.558431553,0.567784057
AE03,right,11,0.1,0.097031851,0.101741286,0.970318506,1.017412861,9,5.998320397,5.291680692,0.666480044,0.587964521
AE03,right,13,0.1,0.097857712,0.101738317,0.978577117,1.017383172,9,5.057092784,5.122480587,0.561899198,0.56916451
AE03,right,14,0.1,0.101579927,0.105697622,1.01579927,1.056976218,9,3.436480672,3.524318169,0.381831186,0.391590908
AE03,right,15,0.1,0.100123422,0.102514148,1.001234223,1.025141478,9,4.401414303,4.516811302,0.489046034,0.501867923
AE03,right,16,0.1,0.104483166,0.109514817,1.044831662,1.095148166,9,3.785459738,3.735766599,0.420606638,0.415085178
AE03,right,17,0.1,0.100613584,0.104911547,1.006135837,1.049115468,9,5.329995955,5.521542983,0.592221773,0.613504776
AE03,right,18,0.1,0.10274882,0.106704823,1.027488204,1.067048231,9,5.875172731,4.92448223,0.65279697,0.547164692
AE03,right,19,0.1,0.101829375,0.103138251,1.018293753,1.031382511,9,5.416875202,4.944775603,0.601875023,0.549419512
AE03,right,20,0.2,0.205617173,0.200263012,1.028085865,1.001315058,9,5.12987878,5.086271685,0.569986531,0.565141298
AE03,right,25,0.2,0.207084362,0.204427246,1.035421809,1.02213623,9,5.310389316,5.302956119,0.590043257,0.589217347
AE03,right,27,0.2,0.196601481,0.165261239,0.983007405,0.826306195,9,4.158232317,4.624721448,0.462025813,0.513857939
AE03,right,29,0.2,0.206614436,0.210074163,1.033072179,1.050370816,9,4.534572368,4.753402675,0.503841374,0.528155853
AE03,right,30,0.2,0.197489406,0.135365387,0.98744703,0.676826934,9,4.53084021,4.881840996,0.50342669,0.542426777
AE03,left,1,0.1,0.104732033,0.107524583,1.047320334,1.075245827,9,5.549739848,4.017195653,0.616637761,0.446355073
AE03,left,5,0.2,0.209795281,0.207927844,1.048976405,1.039639219,9,5.050198362,4.177434751,0.561133151,0.464159417
AE03,left,6,0.2,0.22418412,0.182337089,1.120920597,0.911685443,9,5.114168815,4.211160413,0.568240979,0.467906713
AE03,left,10,0.2,0.214225441,0.213199244,1.071127203,1.065996218,9,5.312580155,4.478170049,0.590286684,0.49757445
AE03,left,11,0.1,0.09991869,0.104703469,0.999186904,1.047034689,9,6.202738519,4.623169435,0.689193169,0.513685493
AE03,left,13,0.1,0.097949039,0.100327774,0.97949039,1.003277736,9,5.796857596,4.922573714,0.644095289,0.546952635
AE03,left,14,0.1,0.104423701,0.110517251,1.044237012,1.105172508,9,3.882050657,3.122248551,0.431338962,0.346916506
AE03,left,15,0.1,0.097340541,0.097509681,0.973405408,0.975096808,9,5.236686614,4.462247785,0.581854068,0.49580531
AE03,left,16,0.1,0.108043688,0.111578198,1.080436875,1.115781976,9,4.100035914,3.379723425,0.455559546,0.375524825
AE03,left,17,0.1,0.103770728,0.10673069,1.037707276,1.067306901,9,5.695902981,4.976537797,0.632878109,0.552948644
AE03,left,18,0.1,0.103988099,0.108967763,1.039880987,1.089677631,9,6.28211009,4.383110762,0.698012232,0.487012307
AE03,left,19,0.1,0.104060555,0.104921934,1.040605552,1.049219335,9,5.636108847,4.225975296,0.626234316,0.469552811
AE03,left,20,0.2,0.205867075,0.199920992,1.029335376,0.999604961,9,5.593085833,4.554657544,0.621453982,0.50607306
AE03,left,25,0.2,0.208057766,0.206381724,1.04028883,1.031908618,9,5.739199533,4.726494598,0.637688837,0.525166067
AE03,left,27,0.2,0.190060223,0.157170568,0.950301116,0.785852837,9,4.646799922,4.351912717,0.516311103,0.483545858
AE03,left,29,0.2,0.205935989,0.195331356,1.029679943,0.97665678,9,4.860026676,4.05846691,0.540002964,0.450940768
AE03,left,30,0.2,0.197777397,0.139267682,0.988886986,0.69633841,9,5.220778085,4.372170951,0.580086454,0.485796772
AE04,right,1,0.1,0.099212758,0.10242,0.992127575,1.0242,9,6.921758295,5.280911982,0.769084255,0.586767998
AE04,right,2,0.2,0.202518023,0.205550609,1.012590112,1.027753043,9,6.292977096,5.051946518,0.699219677,0.561327391
AE04,right,5,0.2,0.203049758,0.193203024,1.015248789,0.96601512,9,6.221261193,5.470633397,0.691251244,0.607848155
AE04,right,6,0.2,0.201017362,0.201282607,1.00508681,1.006413034,9,6.407285035,5.159660912,0.71192056,0.573295657
AE04,right,10,0.2,0.200917126,0.199930123,1.004585629,0.999650614,9,6.287991948,5.144920675,0.698665772,0.571657853
AE04,right,11,0.1,0.097930712,0.100000701,0.97930712,1.000007011,9,6.401430565,5.324329143,0.711270063,0.591592127
AE04,right,13,0.1,0.099733308,0.102298559,0.997333083,1.022985593,9,6.572817813,5.161190163,0.73031309,0.573465574
AE04,right,14,0.1,0.101918664,0.106782118,1.019186637,1.067821177,9,6.091681246,4.466582812,0.676853472,0.496286979
AE04,right,15,0.1,0.104002833,0.101391534,1.040028334,1.013915338,9,6.136153167,5.296982934,0.681794796,0.588553659
AE04,right,16,0.1,0.103562021,0.105491106,1.035620205,1.054911063,9,6.049895597,4.667815228,0.672210622,0.518646136
AE04,right,17,0.1,0.100084863,0.105507256,1.000848632,1.055072555,9,6.401773536,4.828575093,0.711308171,0.536508344
AE04,right,18,0.1,0.099111582,0.104659808,0.991115823,1.046598077,9,6.627663457,5.053961706,0.736407051,0.561551301
AE04,right,19,0.1,0.096262652,0.096854544,0.962626523,0.968545443,9,6.549307472,5.258161542,0.72770083,0.584240171
AE04,right,20,0.2,0.200169751,0.192604841,1.000848756,0.963024202,9,6.540908272,5.48094406,0.726767586,0.608993785
AE04,right,22,0.1,0.100687521,0.115243004,1.006875209,1.152430044,9,6.392272639,4.281897607,0.710252515,0.475766401
AE04,right,25,0.2,0.202660773,0.197535878,1.013303867,0.987679391,9,6.609427718,5.744609611,0.734380858,0.638289957
AE04,right,27,0.2,0.204321912,0.200184566,1.021609558,1.000922829,9,6.59272779,5.494249632,0.73252531,0.610472181
AE04,right,28,0.2,0.20196093,0.194495258,1.009804651,0.972476287,9,6.727377286,5.505039438,0.747486365,0.611671049
AE04,right,29,0.2,0.202693656,0.198701793,1.013468278,0.993508966,9,6.656180744,5.501706838,0.739575638,0.61130076
AE04,right,30,0.2,0.20187672,0.194246806,1.009383598,0.971234031,9,6.63584787,5.560772868,0.73731643,0.617863652
AE04,left,1,0.1,0.100422283,0.103633485,1.004222831,1.036334854,9,6.703848876,6.261698373,0.744872097,0.695744264
AE04,left,2,0.2,0.202692409,0.204087752,1.013462046,1.020438758,9,6.393536825,7.007606162,0.710392981,0.778622907
AE04,left,5,0.2,0.201245155,0.13662008,1.006225775,0.683100401,9,6.506533731,7.493082209,0.722948192,0.83256469
AE04,left,6,0.2,0.201240307,0.201625923,1.006201535,1.008129616,9,6.458990222,7.017264001,0.71766558,0.779696
AE04,left,10,0.2,0.199881791,0.20066963,0.999408953,1.00334815,9,6.233188892,6.910532056,0.692576544,0.767836895
AE04,left,11,0.1,0.097148533,0.100295085,0.971485331,1.002950851,9,6.51340268,6.445886931,0.723711409,0.716209659
AE04,left,13,0.1,0.099312468,0.106504445,0.993124683,1.065044451,9,6.706557024,7.514693836,0.745173003,0.834965982
AE04,left,14,0.1,0.103056891,0.112511338,1.030568914,1.125113382,9,6.213225747,6.44389993,0.690358416,0.715988881
AE04,left,15,0.1,0.10262007,0.102431475,1.026200704,1.024314752,9,6.381932084,8.131073773,0.709103565,0.903452642
AE04,left,16,0.1,0.103476649,0.111156361,1.03476649,1.111563607,9,6.286641856,6.805775475,0.698515762,0.756197275
AE04,left,17,0.1,0.09985797,0.108941396,0.998579696,1.089413957,9,6.453533232,7.051246161,0.717059248,0.783471796
AE04,left,18,0.1,0.099687571,0.104144611,0.99687571,1.041446107,9,6.855619107,6.322417667,0.761735456,0.702490852
AE04,left,19,0.1,0.098871766,0.09914359,0.988717665,0.991435896,9,6.397325107,6.354032894,0.710813901,0.706003655
AE04,left,20,0.2,0.200254553,0.191121797,1.001272767,0.955608983,9,6.737183233,7.508956002,0.748575915,0.834328445
AE04,left,22,0.1,0.10066613,0.115689657,1.006661303,1.156896569,9,6.436759063,5.305455164,0.715195451,0.589495018
AE04,left,25,0.2,0.202953978,0.200091081,1.01476989,1.000455404,9,6.927912659,7.800746518,0.769768073,0.866749613
AE04,left,27,0.2,0.205571879,0.202527269,1.027859397,1.012636343,9,6.5978315,7.267188126,0.733092389,0.807465347
AE04,left,28,0.2,0.200746357,0.18728298,1.003731787,0.936414902,9,6.758068291,7.316867802,0.750896477,0.812985311
AE04,left,29,0.2,0.204033385,0.199940775,1.020166926,0.999703875,9,6.741454152,7.351411778,0.749050461,0.816823531
AE04,left,30,0.2,0.202150242,0.195180323,1.010751209,0.975901615,9,6.708954979,7.288950251,0.745439442,0.809883361
AE05,right,1,0.1,0.101587611,0.105714602,1.01587611,1.05714602,9,5.881955965,6.280745626,0.653550663,0.697860625
AE05,right,2,0.2,0.200760017,0.2011026,1.003800087,1.005512998,9,5.888169202,6.413366794,0.654241022,0.71259631
AE05,right,10,0.2,0.205752223,0.205649875,1.028761114,1.028249374,9,5.417159815,6.002794324,0.601906646,0.666977147
AE05,right,11,0.1,0.100105747,0.103885611,1.001057468,1.038856107,9,5.505511832,6.22211348,0.611723537,0.691345942
AE05,right,13,0.1,0.10054098,0.09961827,1.005409797,0.996182696,9,6.044334429,5.853997452,0.671592714,0.650444161
AE05,right,14,0.1,0.098211405,0.097654353,0.982114054,0.976543534,9,5.984315217,5.821081494,0.664923913,0.646786833
AE05,right,16,0.1,0.10257507,0.102343249,1.025750701,1.023432493,9,6.19851669,6.381666,0.688724077,0.709074
AE05,right,17,0.1,0.097928927,0.102908499,0.979289273,1.02908499,9,6.655825398,6.371211726,0.739536155,0.707912414
AE05,right,18,0.1,0.109096569,0.123562552,1.090965686,1.235625521,9,5.969942007,5.464884414,0.66332689,0.607209379
AE05,right,20,0.2,0.200502481,0.197437737,1.002512404,0.987188685,9,5.752552672,6.025174001,0.639172519,0.669463778
AE05,right,22,0.1,0.100899965,0.104079075,1.008999651,1.040790753,9,4.91085469,5.416959379,0.545650521,0.601884375
AE05,right,25,0.2,0.198593693,0.199796653,0.992968467,0.998983265,9,5.387285408,5.738237875,0.598587268,0.637581986
AE05,right,28,0.2,0.20060561,0.197818814,1.003028051,0.98909407,9,5.590258104,6.078105769,0.621139789,0.675345085
AE05,right,29,0.2,0.19931902,0.196201694,0.9965951,0.981008469,9,5.48041038,5.831113202,0.608934487,0.647901467
AE05,right,30,0.2,0.204866734,0.205515487,1.024333667,1.027577436,9,5.415218304,5.954012461,0.601690923,0.66155694
AE06,right,1,0.1,0.106347212,0.107406985,1.063472115,1.074069848,9,5.81469587,4.6139076,0.646077319,0.5126564
AE06,right,2,0.2,0.208818398,0.211202726,1.04409199,1.056013628,9,6.020795149,5.296695429,0.668977239,0.588521714
AE06,right,5,0.2,0.212559799,0.210116386,1.062798993,1.050581932,9,5.166531428,4.736052085,0.574059048,0.52622801
AE06,right,6,0.2,0.198167584,0.197812467,0.990837918,0.989062334,9,5.746932666,5.468557991,0.638548074,0.607617555
AE06,right,10,0.2,0.208697407,0.205393788,1.043487036,1.02696894,9,5.849666083,5.270948198,0.649962898,0.585660911
AE06,right,11,0.1,0.101585674,0.114246836,1.015856737,1.142468361,9,6.301329313,4.991035103,0.700147701,0.554559456
AE06,right,13,0.1,0.075088553,0.070314763,0.750885525,0.703147632,9,7.094143355,7.14075645,0.788238151,0.793417383
AE06,right,14,0.1,0.069920831,0.043726693,0.699208314,0.437266928,9,6.23471308,6.904769126,0.692745898,0.76719657
AE06,right,15,0.1,0.101793111,0.102235512,1.017931113,1.022355122,9,5.911649533,5.930931564,0.656849948,0.658992396
AE06,right,16,0.1,0.099755057,0.090326111,0.997550572,0.903261106,9,6.241489124,7.369101921,0.693498792,0.818789102
AE06,right,17,0.1,0.103108979,0.099674201,1.031089793,0.996742013,9,6.114626824,6.635598847,0.679402981,0.737288761
AE06,right,18,0.1,0.10244388,0.109881899,1.024438803,1.098818993,9,5.602642705,4.083269231,0.622515856,0.453696581
AE06,right,19,0.1,0.10339664,0.108911784,1.033966404,1.089117838,9,6.311286871,3.671665131,0.701254097,0.407962792
AE06,right,20,0.2,0.203027909,0.200019637,1.015139546,1.000098187,9,6.407266805,5.913002737,0.711918534,0.657000304
AE06,right,22,0.1,0.102326262,0.111592582,1.023262617,1.115925823,9,6.352040393,4.681055265,0.705782266,0.520117252
AE06,right,27,0.2,0.206105207,0.205778318,1.030526033,1.028891592,9,7.643057245,7.367596054,0.849228583,0.818621784
AE06,right,28,0.2,0.188949907,0.16830854,0.944749533,0.841542699,9,6.095456963,5.754788493,0.677272996,0.639420944
AE06,right,29,0.2,0.209816823,0.213784189,1.049084117,1.068920944,9,6.479181947,6.194983588,0.719909105,0.68833151
AE06,right,30,0.2,0.19987377,0.128278338,0.999368848,0.641391689,9,6.078485327,5.719522669,0.675387259,0.635502519
AE06,left,1,0.1,0.103363698,0.106649511,1.033636975,1.066495114,9,6.202115271,5.060497302,0.689123919,0.562277478
AE06,left,2,0.2,0.207103843,0.208824095,1.035519215,1.044120474,9,6.149100816,5.480484696,0.683233424,0.608942744
AE06,left,5,0.2,0.218489822,0.223650169,1.092449109,1.118250845,9,4.58672463,3.852443416,0.50963607,0.428049269
AE06,left,6,0.2,0.197226735,0.1921794,0.986133677,0.960897002,9,6.017129754,5.007081829,0.668569973,0.556342426
AE06,left,10,0.2,0.205969507,0.199627533,1.029847535,0.998137663,9,5.843193434,5.484789723,0.649243715,0.60942108
AE06,left,11,0.1,0.100327494,0.103846637,1.003274944,1.038466368,9,6.813451024,5.524826757,0.757050114,0.61386964
AE06,left,13,0.1,0.093419855,0.111334612,0.934198552,1.113346123,9,6.84502929,5.746200821,0.76055881,0.638466758
AE06,left,14,0.1,0.089384798,0.101824935,0.89384798,1.018249346,9,6.371302009,5.298275166,0.707922446,0.588697241
AE06,left,15,0.1,0.100146182,0.09944933,1.001461818,0.994493302,9,6.571500153,6.30722751,0.730166684,0.700803057
AE06,left,16,0.1,0.101130606,0.098852596,1.01130606,0.988525959,9,6.35731148,6.245852677,0.706367942,0.693983631
AE06,left,17,0.1,0.104841698,0.103919716,1.048416981,1.039197161,9,6.296115691,6.189700161,0.69956841,0.687744462
AE06,left,18,0.1,0.100888504,0.107359143,1.00888504,1.073591426,9,6.466661466,4.991805204,0.718517941,0.554645023
AE06,left,19,0.1,0.103453293,0.106001576,1.034532933,1.060015758,9,6.725629678,5.096886401,0.747292186,0.566320711
AE06,left,20,0.2,0.199930604,0.189465244,0.999653019,0.947326218,9,6.625802368,6.062538345,0.736200263,0.673615372
AE06,left,22,0.1,0.103210632,0.107995615,1.03210632,1.079956151,9,6.314441529,5.080044137,0.701604614,0.564449349
AE06,left,27,0.2,0.204946117,0.213918287,1.024730585,1.069591433,9,7.211208645,7.329096993,0.801245405,0.81434411
AE06,left,28,0.2,0.178956445,0.144247872,0.894782227,0.721239359,9,5.912887441,6.770707524,0.656987493,0.752300836
AE06,left,29,0.2,0.218664729,0.220839121,1.093323646,1.104195604,9,6.598243763,6.646564444,0.733138196,0.738507161
AE06,left,30,0.2,0.198763104,0.188440963,0.99381552,0.942204817,9,6.423855046,6.067258082,0.713761672,0.674139787
