subject,trial,EL_quality,AH_quality,EL_Right_P1_t_start,EL_Right_P1_t_end,EL_Right_P1_pos_start,EL_Right_P1_pos_end,EL_Right_P1_latency,EL_Right_P1_amp,EL_Right_P1_gain,EL_Right_P1_vel,EL_Right_P2_t_start,EL_Right_P2_t_end,EL_Right_P2_pos_start,EL_Right_P2_pos_end,EL_Right_P2_latency,EL_Right_P2_amp,EL_Right_P2_gain,EL_Right_P2_vel,EL_Left_P1_t_start,EL_Left_P1_t_end,EL_Left_P1_pos_start,EL_Left_P1_pos_end,EL_Left_P1_latency,EL_Left_P1_amp,EL_Left_P1_gain,EL_Left_P1_vel,EL_Left_P2_t_start,EL_Left_P2_t_end,EL_Left_P2_pos_start,EL_Left_P2_pos_end,EL_Left_P2_latency,EL_Left_P2_amp,EL_Left_P2_gain,EL_Left_P2_vel,EL_Avg_P1_t_start,EL_Avg_P1_t_end,EL_Avg_P1_pos_start,EL_Avg_P1_pos_end,EL_Avg_P1_latency,EL_Avg_P1_amp,EL_Avg_P1_gain,EL_Avg_P1_vel,EL_Avg_P2_t_start,EL_Avg_P2_t_end,EL_Avg_P2_pos_start,EL_Avg_P2_pos_end,EL_Avg_P2_latency,EL_Avg_P2_amp,EL_Avg_P2_gain,EL_Avg_P2_vel,AH_Right_P1_t_start,AH_Right_P1_t_end,AH_Right_P1_pos_start,AH_Right_P1_pos_end,AH_Right_P1_latency,AH_Right_P1_amp,AH_Right_P1_gain,AH_Right_P1_vel,AH_Right_P2_t_start,AH_Right_P2_t_end,AH_Right_P2_pos_start,AH_Right_P2_pos_end,AH_Right_P2_latency,AH_Right_P2_amp,AH_Right_P2_gain,AH_Right_P2_vel,AH_Left_P1_t_start,AH_Left_P1_t_end,AH_Left_P1_pos_start,AH_Left_P1_pos_end,AH_Left_P1_latency,AH_Left_P1_amp,AH_Left_P1_gain,AH_Left_P1_vel,AH_Left_P2_t_start,AH_Left_P2_t_end,AH_Left_P2_pos_start,AH_Left_P2_pos_end,AH_Left_P2_latency,AH_Left_P2_amp,AH_Left_P2_gain,AH_Left_P2_vel,AH_Avg_P1_t_start,AH_Avg_P1_t_end,AH_Avg_P1_pos_start,AH_Avg_P1_pos_end,AH_Avg_P1_latency,AH_Avg_P1_amp,AH_Avg_P1_gain,AH_Avg_P1_vel,AH_Avg_P2_t_start,AH_Avg_P2_t_end,AH_Avg_P2_pos_start,AH_Avg_P2_pos_end,AH_Avg_P2_latency,AH_Avg_P2_amp,AH_Avg_P2_gain,AH_Avg_P2_vel
AE05,11,1,1,1244,1288,-0.546531445,-11.37964141,244,-10.83310996,94.78766092,337.8532524,2140,2216,-11.13809759,8.128472999,140,19.26657059,NaN,330.0344264,1244,1292,-0.854225727,-11.57352734,244,-10.71930161,93.7918594,308.5516354,2140,2216,-11.63730929,8.774011143,140,20.41132043,NaN,364.1603739,1244,1292,-0.700378586,-11.47540132,244,-10.77502274,94.27940874,323.2024439,2140,2216,-11.38770344,8.451242071,140,19.83894551,NaN,347.0974002,1180,1240,0.229530999,-9.09384613,180,-9.323377129,81.57778451,260.5272716,2084,2172,-8.523245349,6.858348786,84,15.38159414,NaN,302.426109,1188,1244,13.61270493,5.250623229,188,-8.362081701,73.16663154,242.8766495,2084,2168,5.05653071,20.86247871,84,15.805948,NaN,294.373656,1184,1240,6.846603381,-1.819217273,184,-8.665820654,75.82428986,249.0723812,2084,2168,-1.733357319,13.81283428,84,15.5461916,NaN,294.6883853
AE05,12,1,1,1244,1284,0.066472027,8.444285859,244,8.377813832,72.94683593,300.0797402,2168,2240,10.43490052,-7.567960239,168,-18.00286076,NaN,321.6275732,1244,1280,-0.179720156,8.884591707,244,9.064311864,78.92427352,349.1297097,2168,2244,10.48965772,-7.599407865,168,-18.08906558,NaN,302.682165,1244,1284,-0.056624065,8.660833907,244,8.717457972,75.90416655,324.6047249,2168,2240,10.46227912,-7.558282906,168,-18.02056202,NaN,312.1548691,1196,1256,1.169065169,7.529127547,196,6.360062378,55.37798239,208.7503425,2120,2200,8.73518018,-5.75024574,120,-14.48542592,NaN,316.3547749,1192,1236,14.123607,20.819433,192,6.695825998,58.30152476,213.2763132,2120,2204,21.79981053,8.225377886,120,-13.57443264,NaN,241.4099805,1192,1236,7.605743364,13.77920447,192,6.173461104,53.75321812,211.0133278,2120,2200,15.26749535,1.355446192,120,-13.91204916,NaN,278.8823777
AE05,13,1,1,1056,1084,4.887348485,7.446965241,56,2.559616756,29.55860541,107.3423469,2016,2080,7.82907651,-3.525947003,16,-11.35502351,NaN,231.8354351,1056,1084,5.109682856,7.940194042,56,2.830511186,32.68691028,126.0726696,2016,2080,8.019871828,-3.476892103,16,-11.49676393,NaN,239.534577,1056,1084,4.99851567,7.693579641,56,2.695063971,31.12275785,116.7075083,2016,2080,7.924474169,-3.501419553,16,-11.42589372,NaN,235.685006,1012,1028,4.87695261,6.093231679,12,1.216279069,14.04566249,83.75806686,1976,2044,7.177710877,-2.02001383,-24,-9.197724707,NaN,192.0561954,1016,1044,17.99514868,19.76844762,16,1.773298942,20.47816087,84.14421717,1972,2044,20.11154984,11.67849834,-28,-8.433051495,NaN,166.5852446,1012,1044,11.37066497,13.14077087,12,1.770105902,20.44128746,83.95114202,1976,2044,13.46849458,4.829242256,-24,-8.639252328,NaN,174.1906265
AE05,14,1,1,1300,1356,-0.526837749,-9.960336242,300,-9.433498493,82.54132559,197.8032394,2244,2296,-11.45060617,0,244,11.45060617,NaN,313.4278629,1300,1356,-0.526837749,-9.702200362,300,-9.175362613,80.28268552,190.3096428,2244,2296,-11.69161901,0.322509165,244,12.01412818,NaN,344.208346,1300,1356,-0.526837749,-9.831268302,300,-9.304430553,81.41200556,191.6064846,2244,2296,-11.57111259,0.161254583,244,11.73236717,NaN,328.8181045,1224,1292,0.313278422,-7.516918964,224,-7.830197386,68.51274449,194.2531053,2172,2240,-8.792270097,0.886926427,172,9.679196524,NaN,207.4880796,1228,1292,13.57599193,6.881825268,228,-6.694166666,58.5726908,173.5827952,2176,2232,4.801319296,14.35088616,176,9.549566864,NaN,302.6320853,1228,1292,6.744733532,-0.317546848,228,-7.06228038,61.79361609,179.2169028,2176,2236,-1.897709629,7.646196076,176,9.543905705,NaN,255.0600825
AE05,15,1,1,1280,1304,-0.413596724,1.784320759,280,2.197917483,74.96259736,127.0698693,2196,2244,2.101543598,-8.415377635,196,-10.51692123,NaN,308.9611509,1280,1300,-0.356974945,2.025322783,280,2.382297728,81.25110554,153.511674,2196,2244,2.217089907,-8.142948731,196,-10.36003864,NaN,286.1670861,1280,1300,-0.385285834,1.832259738,280,2.217545573,75.63203678,140.2907716,2196,2244,2.159316752,-8.279163183,196,-10.43847993,NaN,297.4547864,1236,1256,0.701606823,2.017841892,236,1.316235069,44.89176699,72.98937305,2144,2196,2.120205982,-6.23601926,144,-8.356225243,NaN,238.6967832,1232,1252,14.22893099,15.51430543,232,1.285374444,43.83922856,69.67648704,2144,2200,15.50810326,7.875847836,144,-7.632255421,NaN,191.3774203,1232,1256,7.39285655,8.828892636,232,1.436036086,48.97772357,68.60684963,2144,2196,8.81415462,0.939094913,144,-7.875059707,NaN,215.0371018
AE05,16,1,1,1216,1244,-0.578533424,3.356686171,216,3.935219595,67.72841047,188.3669533,2192,2248,4.892236565,-8.610423697,192,-13.50266026,NaN,366.5779798,1216,1244,-0.416058523,3.704952939,216,4.121011462,70.92604342,222.5099048,2192,2248,5.20248052,-8.340678112,192,-13.54315863,NaN,345.8448703,1216,1244,-0.497295973,3.530819555,216,4.028115528,69.32722694,205.4384291,2192,2248,5.047358543,-8.475550905,192,-13.52290945,NaN,356.2114251,1136,1164,0.202176055,2.915331457,136,2.713155402,46.69566674,118.7497739,2096,2168,4.858020363,-6.422005443,96,-11.28002581,NaN,275.43793,1136,1164,14.19939726,16.76524675,136,2.565849494,44.16040923,113.4908487,2108,2172,17.6883525,7.568369489,108,-10.11998301,NaN,215.5335816,1136,1164,7.200786657,9.840289105,136,2.639502448,45.42803798,116.1203113,2104,2172,11.12019247,0.502524829,104,-10.61766764,NaN,239.0970552
AE05,17,1,1,1200,1220,-0.283119419,2.079415729,200,2.362535147,80.57707914,136.1674858,2260,2312,2.14825592,-10.92701039,260,-13.07526631,NaN,325.9539993,1200,1220,-0.288043152,2.53413215,200,2.822175302,96.25365487,162.3814339,2260,2316,2.094167711,-10.85341477,260,-12.94758248,NaN,305.8763981,1200,1220,-0.285581286,2.306773939,200,2.592355225,88.41536702,149.2744599,2260,2316,2.121211815,-10.88783908,260,-13.00905089,NaN,315.9151987,976,996,0.447933546,2.214153351,-24,1.766219804,60.2390331,108.8919802,1916,1968,2.265823736,-8.644684162,-84,-10.9105079,NaN,474.4595211,976,992,14.109588,15.84147816,-24,1.731890161,59.06817968,127.8473312,1916,1972,15.73986872,5.600076413,-84,-10.13979231,NaN,465.2245602,976,996,7.278760774,9.083582578,-24,1.804821804,61.55560036,118.3696557,1916,1968,9.002846228,-1.411166124,-84,-10.41401235,NaN,469.8420407
AE05,18,1,1,1276,1300,-0.411134924,-3.243812838,276,-2.832677914,98.56682421,163.3280174,2256,2292,1.708071868,9.364591673,256,7.656519805,NaN,267.8489034,1276,1300,-0.578533424,-3.371406876,276,-2.792873452,97.18177461,157.2696552,2256,2292,1.523574239,9.56101285,256,8.037438611,NaN,305.2377698,1276,1300,-0.494834174,-3.307609857,276,-2.812775683,97.87429941,160.2988363,2256,2292,1.615823054,9.462802262,256,7.846979208,NaN,285.0210052,1012,1032,0.213202499,-1.701912671,12,-1.915115171,66.6389989,128.6003412,1864,1908,2.388514808,8.026694054,-136,5.638179247,NaN,197.4735156,1016,1032,13.72552256,11.93020124,16,-1.795321316,62.47061118,134.5614857,1864,1904,15.52564987,21.49063487,-136,5.964985004,NaN,188.7605577,1016,1032,6.901428351,5.114144285,16,-1.787284066,62.19094429,131.5809135,1864,1908,8.957082336,14.78647198,-136,5.829389646,NaN,189.9487418
AE05,19,1,1,1136,1168,-0.093553182,5.207363854,136,5.300917036,NaN,218.0623703,2232,2304,-11.75298696,10.1083417,232,21.86132867,NaN,421.5665468,1136,1164,-0.804997492,4.911788173,136,5.716785664,NaN,245.6392493,2232,2300,-12.42385539,10.85578939,232,23.27964478,NaN,477.7704958,1136,1168,-0.449275337,5.053466203,136,5.50274154,NaN,231.8508098,2232,2300,-12.08842118,10.45581426,232,22.54423544,NaN,449.6685213,896,936,0.746075041,5.14856756,-104,4.402492519,NaN,145.6841499,1844,1920,-9.110873439,8.424105184,-156,17.53497862,NaN,412.7726367,896,932,13.75654684,17.89722185,-104,4.14067501,NaN,149.2270363,1844,1912,4.40982348,22.53189421,-156,18.12207073,NaN,442.8067593,896,936,7.25131094,11.53848159,-104,4.287170651,NaN,141.4551972,1844,1912,-2.35052498,15.20822277,-156,17.55874775,NaN,427.789698
AE05,20,1,1,1224,1268,-0.452985318,9.52749345,224,9.980478769,86.90147118,340.6743555,2236,2284,10.39203361,-2.954154992,236,-13.3461886,NaN,387.050944,1224,1264,-0.686845016,9.9770533,224,10.66389832,92.85210399,400.9704439,2236,2284,10.44204386,-2.976253052,236,-13.41829691,NaN,372.3091252,1224,1264,-0.569915167,9.704370416,224,10.27428558,89.45968955,370.8223997,2236,2284,10.41703874,-2.965204022,236,-13.38224276,NaN,379.1221892,1028,1076,0.523954107,8.296260047,28,7.77230594,67.6745912,249.9349104,1932,1980,9.261653887,-1.696889041,-68,-10.95854293,NaN,340.0614503,1028,1068,14.05339664,21.66767523,28,7.614278594,66.29862426,334.3502292,1936,1984,21.69091242,12.13784058,-64,-9.55307184,NaN,268.022423,1028,1072,7.288675374,14.91987002,28,7.631194643,66.44591474,290.5931797,1932,1984,15.53703845,5.17722929,-68,-10.35980916,NaN,304.0419367
AE05,21,1,1,1272,1316,-0.452985318,9.738076603,272,10.19106192,88.73504912,314.1836773,2164,2208,10.46585262,-0.923143121,164,-11.38899574,NaN,346.4735105,1272,1316,-0.568686699,10.26097866,272,10.82966536,94.29546157,357.8010261,2164,2212,10.50869916,-0.937910793,164,-11.44660995,NaN,339.2870134,1272,1316,-0.510836009,9.999527632,272,10.51036364,91.51525534,335.9923517,2164,2212,10.48727589,-0.939141427,164,-11.42641731,NaN,340.4019641,1036,1088,1.078792466,8.707890024,36,7.629097558,66.42765512,224.9897019,1828,1876,9.327664276,-0.018430683,-172,-9.346094959,NaN,429.3213741,1036,1084,13.678291,21.58544567,36,7.907154671,68.84873859,245.6320264,1832,1880,21.7117038,13.15694158,-168,-8.554762216,NaN,322.7215745,1036,1088,7.378541732,15.20879521,36,7.830253481,68.17914882,218.4516592,1828,1880,15.57026524,6.494252529,-172,-9.076012713,NaN,376.0214743
AE05,22,1,1,1204,1232,-0.20433916,4.155817017,204,4.360156177,75.04192337,216.1004842,2208,2252,4.809129545,-7.916043141,208,-12.72517269,NaN,376.3418857,1204,1232,-0.681921863,4.172959634,204,4.854881496,83.55655861,255.7365202,2208,2256,4.589043348,-8.191193602,208,-12.78023695,NaN,356.84843,1204,1232,-0.443130511,4.164388325,204,4.607518837,79.299241,235.9185022,2208,2256,4.699086447,-8.051203111,208,-12.75028956,NaN,366.3920327,964,996,0.984647421,4.478112269,-36,3.493464848,60.12544293,127.3799349,1844,1900,5.041869695,-5.704850655,-156,-10.74672035,NaN,312.1418623,964,996,13.81027175,17.35293297,-36,3.54266122,60.97215352,146.21314,1848,1904,17.53674219,7.835715824,-152,-9.701026361,NaN,325.4797802,964,996,7.397459585,10.91552262,-36,3.518063034,60.54879823,130.693474,1844,1900,11.37070699,1.138114254,-156,-10.23259273,NaN,318.8108212
AE05,23,1,1,1196,1232,-0.147715354,6.615192013,196,6.762907367,78.09845354,262.003461,2064,2104,7.65019814,-0.273271939,64,-7.923470079,NaN,288.8751596,1196,1232,-0.396364089,7.098129831,196,7.49449392,86.54685824,315.3020293,2064,2104,7.575217791,-0.450523543,64,-8.025741335,NaN,286.8749003,1196,1232,-0.272039722,6.856660922,196,7.128700644,82.32265589,288.6527451,2064,2104,7.612707966,-0.361897741,64,-7.974605707,NaN,287.87503,1012,1052,1.025195111,6.112876467,12,5.087681356,58.75284466,216.1930638,1764,1804,7.007458591,0.610902213,-236,-6.396556378,NaN,230.4609213,1012,1048,14.22990442,19.51978356,12,5.289879144,61.08783665,254.6597189,1764,1804,19.78442823,14.10775585,-236,-5.676672383,NaN,229.9916574,1012,1052,7.627549764,12.85132146,12,5.223771694,60.32442392,235.4263913,1764,1804,13.39594341,7.359329031,-236,-6.03661438,NaN,230.0799507
AE05,24,1,1,1192,1232,0.996980216,8.128472999,192,7.131492783,62.09493842,240.7803567,2120,2164,10.22044873,-1.16925347,120,-11.3897022,NaN,318.7006612,1192,1228,0.622843255,8.133298359,192,7.510455104,65.39461812,278.6603637,2116,2168,10.60624964,-1.043742013,116,-11.64999165,NaN,314.6390631,1192,1232,0.809911736,8.163451162,192,7.353539426,64.02833064,259.7203602,2116,2164,10.45506551,-1.053582132,116,-11.50864765,NaN,316.6698622,1012,1060,2.221006223,7.716281052,12,5.495274829,47.8481522,163.6581314,1836,1884,9.47876638,0.066141379,-164,-9.412625002,NaN,369.2061997,1008,1052,14.58926938,20.23167168,8,5.642402294,49.12921231,193.4069353,1836,1884,21.73341733,13.27415638,-164,-8.459260949,NaN,295.0826092,1012,1056,8.474759786,13.94007122,12,5.465311432,47.58725657,178.5325334,1836,1884,15.60609186,6.670148881,-164,-8.935942976,NaN,332.1444044
