subject,trial,EL_quality,AH_quality,EL_Right_P1_t_start,EL_Right_P1_t_end,EL_Right_P1_pos_start,EL_Right_P1_pos_end,EL_Right_P1_latency,EL_Right_P1_amp,EL_Right_P1_gain,EL_Right_P1_vel,EL_Right_P2_t_start,EL_Right_P2_t_end,EL_Right_P2_pos_start,EL_Right_P2_pos_end,EL_Right_P2_latency,EL_Right_P2_amp,EL_Right_P2_gain,EL_Right_P2_vel,EL_Left_P1_t_start,EL_Left_P1_t_end,EL_Left_P1_pos_start,EL_Left_P1_pos_end,EL_Left_P1_latency,EL_Left_P1_amp,EL_Left_P1_gain,EL_Left_P1_vel,EL_Left_P2_t_start,EL_Left_P2_t_end,EL_Left_P2_pos_start,EL_Left_P2_pos_end,EL_Left_P2_latency,EL_Left_P2_amp,EL_Left_P2_gain,EL_Left_P2_vel,EL_Avg_P1_t_start,EL_Avg_P1_t_end,EL_Avg_P1_pos_start,EL_Avg_P1_pos_end,EL_Avg_P1_latency,EL_Avg_P1_amp,EL_Avg_P1_gain,EL_Avg_P1_vel,EL_Avg_P2_t_start,EL_Avg_P2_t_end,EL_Avg_P2_pos_start,EL_Avg_P2_pos_end,EL_Avg_P2_latency,EL_Avg_P2_amp,EL_Avg_P2_gain,EL_Avg_P2_vel,AH_Right_P1_t_start,AH_Right_P1_t_end,AH_Right_P1_pos_start,AH_Right_P1_pos_end,AH_Right_P1_latency,AH_Right_P1_amp,AH_Right_P1_gain,AH_Right_P1_vel,AH_Right_P2_t_start,AH_Right_P2_t_end,AH_Right_P2_pos_start,AH_Right_P2_pos_end,AH_Right_P2_latency,AH_Right_P2_amp,AH_Right_P2_gain,AH_Right_P2_vel,AH_Left_P1_t_start,AH_Left_P1_t_end,AH_Left_P1_pos_start,AH_Left_P1_pos_end,AH_Left_P1_latency,AH_Left_P1_amp,AH_Left_P1_gain,AH_Left_P1_vel,AH_Left_P2_t_start,AH_Left_P2_t_end,AH_Left_P2_pos_start,AH_Left_P2_pos_end,AH_Left_P2_latency,AH_Left_P2_amp,AH_Left_P2_gain,AH_Left_P2_vel,AH_Avg_P1_t_start,AH_Avg_P1_t_end,AH_Avg_P1_pos_start,AH_Avg_P1_pos_end,AH_Avg_P1_latency,AH_Avg_P1_amp,AH_Avg_P1_gain,AH_Avg_P1_vel,AH_Avg_P2_t_start,AH_Avg_P2_t_end,AH_Avg_P2_pos_start,AH_Avg_P2_pos_end,AH_Avg_P2_latency,AH_Avg_P2_amp,AH_Avg_P2_gain,AH_Avg_P2_vel
AE11,131,1,1,1184,1216,-0.339742086,-5.585586103,184,-5.245844018,91.19111422,244.076389,2176,2220,-5.287927857,6.775470435,176,12.06339829,NaN,402.8978047,1184,1212,-3.258536895,-7.850821587,184,-4.592284692,79.82996757,226.7465806,2176,2220,-7.65503468,4.288040528,176,11.94307521,NaN,409.3793911,1184,1212,-1.79913949,-6.669423678,184,-4.870284187,84.66257099,235.4114848,2176,2220,-6.471481269,5.531755482,176,12.00323675,NaN,404.2852223,1060,1108,39.66823659,31.88162365,60,-7.786612932,135.3585632,287.0356292,2056,2116,32.76190164,49.78455282,56,17.02265118,NaN,488.4532794,1072,1104,-49.34437962,-52.03964482,72,-2.695265199,46.85313474,107.5366288,2056,2116,-51.82581115,-34.83152682,56,16.99428433,NaN,621.5827101,1064,1104,-4.801584927,-9.977565651,64,-5.175980723,89.97664583,197.286129,2056,2116,-9.531954752,7.476513001,56,17.00846775,NaN,555.0179947
AE11,132,1,1,1240,1276,-0.32989471,6.394031913,240,6.723926623,77.6483016,282.1244549,2076,2128,7.362228915,-5.16096913,76,-12.52319804,NaN,336.6113316,1240,1276,-3.116186584,3.445003676,240,6.56119026,75.76901248,278.8076406,2076,2124,4.131326272,-6.993859872,76,-11.12518614,NaN,318.9057487,1240,1276,-1.723040647,4.919517795,240,6.642558442,76.70865704,280.4660478,2076,2124,5.746777594,-6.032230978,76,-11.77900857,NaN,325.0545388,1152,1212,40.02746441,49.39239264,152,9.364928234,108.1467441,265.5029141,1992,2060,51.13800834,32.4848034,-8,-18.65320493,NaN,469.6928404,1164,1212,-48.3572367,-36.91157961,164,11.44565709,132.1751238,461.7819356,1996,2056,-35.690569,-50.97080505,-4,-15.28023605,NaN,519.0494717,1160,1212,-4.081807424,6.240406513,160,10.32221394,119.201536,360.6895989,1996,2060,7.638940108,-9.300415714,-4,-16.93935582,NaN,486.311845
AE11,133,1,1,1176,1196,-0.669613935,-3.25117492,176,-2.581560985,89.82887413,160.9215911,2132,2160,-2.99343982,0.637613036,132,3.631052856,NaN,175.1328273,1176,1196,-2.978708337,-5.305014507,176,-2.32630617,80.94694077,147.9155011,2132,2160,-5.375791941,-1.823672569,132,3.552119372,NaN,164.5477355,1176,1196,-1.824161136,-4.278094714,176,-2.453933578,85.38790747,154.4185461,2132,2160,-4.18461588,-0.593029766,132,3.591586114,NaN,169.8402814,1092,1132,38.04974859,34.2127915,92,-3.836957092,133.5120641,143.2373966,2052,2092,35.02723247,40.10751161,52,5.080279144,NaN,185.4639883,1104,1124,-48.72753506,-49.985546,104,-1.25801094,43.77417657,71.31895431,2056,2092,-50.44340718,-47.05354766,56,3.389859526,NaN,120.7745791,1096,1128,-5.362145909,-7.872696928,96,-2.510551019,87.3579872,106.8195575,2056,2092,-7.597949125,-3.473018022,56,4.124931102,NaN,149.2462263
AE11,134,1,1,1160,1196,-0.54406974,-7.945023882,160,-7.400954142,85.84327241,309.918136,2052,2096,-8.470781261,1.929421926,52,10.40020319,NaN,329.3746881,1160,1192,-3.062181469,-9.704592351,160,-6.642410882,77.04496959,285.4532089,2056,2096,-10.04629138,-0.307738044,56,9.738553332,NaN,310.8935067,1160,1196,-1.803125604,-8.867852509,160,-7.064726905,81.94339062,297.6856725,2052,2096,-9.268083795,0.810841941,52,10.07892574,NaN,320.1340974,1080,1128,40.35652763,28.69707738,80,-11.65945025,135.2373417,377.7362478,1964,2032,28.68240633,43.63805625,-36,14.95564991,NaN,416.9936542,1080,1120,-48.8432146,-52.79456578,80,-3.951351183,45.83151165,148.7551964,1976,2028,-52.85699639,-45.70395818,-24,7.153038207,NaN,174.5220978,1080,1124,-4.243343484,-12.00607097,80,-7.762727487,90.03946215,263.2457221,1968,2032,-12.07259963,-0.979702145,-32,11.09289748,NaN,291.9156989
AE11,135,1,1,1240,1276,-0.192029667,8.23942678,240,8.431456447,73.41390994,340.4094646,1980,2032,9.582557549,-7.241120911,-20,-16.82367846,NaN,490.4748621,1240,1272,-2.846107489,5.614847895,240,8.460955384,73.67076144,354.0536545,1980,2032,6.634625291,-8.634489613,-20,-15.2691149,NaN,434.8626883,1240,1276,-1.519068578,6.956394715,240,8.475463293,73.79708391,347.2315596,1980,2032,8.10859142,-7.937805262,-20,-16.04639668,NaN,460.9608501,1172,1232,39.34958883,51.77116304,172,12.42157421,108.156442,354.5756042,1908,1984,53.96901693,28.30392022,-92,-25.66509672,NaN,615.7336895,1176,1224,-48.19852607,-31.75059974,176,16.44792632,143.2144718,589.2085129,1916,1984,-30.53288576,-51.96924286,-84,-21.43635711,NaN,688.6135135,1176,1228,-4.346048504,9.972763595,176,14.3188121,124.6759665,458.836483,1912,1984,11.68322194,-11.83266132,-88,-23.51588326,NaN,644.4027855
AE11,136,1,1,1172,1204,-0.433291073,-8.530984497,172,-8.097693424,93.92471419,337.0835928,2104,2148,-8.270772046,2.674172284,104,10.94494433,NaN,364.3273277,1172,1204,-3.008170906,-10.09402452,172,-7.085853613,82.18843818,297.8875848,2104,2148,-9.955559625,0.524376028,104,10.47993565,NaN,362.922691,1172,1204,-1.720730989,-9.312504508,172,-7.591773519,88.05657619,317.4855888,2104,2148,-9.113165835,1.599274156,104,10.71243999,NaN,363.6250094,1072,1120,39.1610853,27.11186203,72,-12.04922327,139.7582981,445.3755637,2004,2072,27.88913134,43.27653114,4,15.3873998,NaN,428.2281276,1080,1120,-48.44647944,-53.08418625,80,-4.637706808,53.79251394,164.6713679,2012,2064,-53.05118825,-42.36831111,12,10.68287714,NaN,393.9513839,1076,1120,-4.668229746,-12.98616211,76,-8.317932366,96.47925393,301.8815336,2008,2068,-12.53308262,0.42285986,8,12.95594249,NaN,388.9205226
AE11,137,1,1,1228,1268,-0.24865317,8.807673111,228,9.05632628,78.85474189,326.8347633,1980,2032,9.891061635,-5.38799329,-20,-15.27905493,NaN,406.6048375,1228,1268,-3.089184713,5.62947769,228,8.718662403,75.91465371,325.6458405,1980,2032,6.92836419,-7.122371913,-20,-14.0507361,NaN,383.9078879,1228,1268,-1.668918941,7.2185754,228,8.887494342,77.3846978,324.953652,1980,2032,8.409712913,-6.255182602,-20,-14.66489551,NaN,391.7056194,1144,1200,39.46102031,52.30287868,144,12.84185836,111.8159169,365.2545027,1888,1964,55.71332211,32.02214842,-112,-23.6911737,NaN,536.8099199,1144,1200,-48.86277809,-31.48511017,144,17.37766791,151.3098662,590.640223,1892,1960,-30.37856579,-51.0591792,-108,-20.68061341,NaN,640.7334982,1144,1200,-4.700878887,10.40888425,144,15.10976314,131.5628916,475.4747001,1892,1960,12.60280121,-9.431517244,-108,-22.03431845,NaN,588.7717091
AE11,138,1,1,1192,1212,-0.216648634,-2.934511533,192,-2.717862899,94.5716819,168.8837645,2124,2164,-2.632409198,4.562134483,124,7.194543681,NaN,268.3919464,1192,1212,-2.944333349,-5.439233592,192,-2.494900243,86.81339748,154.6255685,2128,2164,-5.051059922,1.863022657,128,6.91408258,NaN,253.9046827,1192,1212,-1.580490991,-4.186872562,192,-2.606381571,90.69253969,161.7546665,2128,2164,-3.795053142,3.21257857,128,7.007631712,NaN,260.1093707,1096,1132,39.82585728,35.23943103,96,-4.58642625,159.5908478,184.579694,2028,2084,36.99082981,46.87044581,28,9.879616001,NaN,278.592983,1100,1124,-48.68149491,-49.97314128,100,-1.291646363,44.94456619,60.55968024,2032,2080,-50.2612212,-40.66035186,32,9.600869342,NaN,378.4143769,1096,1128,-4.340511629,-7.315498343,96,-2.974986714,103.5186496,122.4951209,2032,2084,-6.552588303,3.177400391,32,9.729988693,NaN,326.3929971
AE11,139,1,1,1208,1244,-0.625304891,-8.858154566,208,-8.232849675,95.49238433,333.1898114,1988,2020,-8.179133477,-2.256420752,-12,5.922712726,NaN,245.0205931,1208,1244,-3.268352694,-10.5253585,208,-7.257005805,84.17362333,294.2639901,1988,2020,-10.19898753,-4.755343581,-12,5.443643945,NaN,223.3495469,1208,1244,-1.946828792,-9.691756532,208,-7.74492774,89.83300383,313.7269008,1988,2020,-9.189060502,-3.505882166,-12,5.683178335,NaN,234.18507,1140,1184,38.76620819,26.70054584,140,-12.06566235,139.9489742,386.7811009,1916,1964,28.16189076,36.37625581,-84,8.214365043,NaN,279.6228859,1140,1184,-49.04595418,-53.31534627,140,-4.269392089,49.52045116,140.5757326,1924,1960,-53.26455172,-50.04375199,-76,3.220799725,NaN,118.1560433,1140,1184,-5.139872996,-13.30740022,140,-8.167527219,94.73471265,263.6784168,1920,1960,-12.51968504,-6.936787193,-80,5.582897847,NaN,198.339912
AE11,140,1,1,1208,1244,-0.290505018,-9.05754017,208,-8.767035153,101.6883732,350.9898966,2164,2208,-8.249072007,4.699103819,164,12.94817583,NaN,437.2625864,1212,1244,-3.224180095,-10.87715927,212,-7.65297917,88.76649727,306.3877651,2164,2208,-10.13220085,2.256420752,164,12.3886216,NaN,444.706307,1208,1244,-1.732799975,-9.967349718,208,-8.234549743,95.51210333,328.6888309,2164,2208,-9.190636426,3.477762285,164,12.66839871,NaN,440.9844467,1160,1216,40.74638085,26.56077307,160,-14.18560778,164.5381081,510.5753437,2108,2180,28.38870071,47.1125589,108,18.72385819,NaN,491.9195813,1168,1212,-49.19362053,-53.70419277,168,-4.510572238,52.31788685,155.181441,2120,2184,-53.31367323,-38.56631149,120,14.74736174,NaN,550.8614794,1164,1212,-4.145861392,-13.57170985,164,-9.425848453,109.3299135,332.8783923,2116,2180,-12.38272784,4.215776108,116,16.59850395,NaN,521.3905304
