,id_start_el,id_end_el,id_start_ah,id_end_ah,t_start_el,t_end_el,t_start_ah,t_end_ah,pos_start_el,pos_end_el,pos_start_ah,pos_end_ah,amp_el,amp_ah,peak_vel_el,peak_vel_ah,subject,task,trial,corr
0,557,571,645,662,2.232,2.236,2.22,2.224,-6.344931940076191,-16.889371613795504,14.576828326195303,0.5129221392710588,-10.544439673719314,-14.063906186924244,273.71253277386467,325.424433677355,AE03,HMS,0,0.905541019499376
1,304,312,392,403,1.22,1.224,1.2080000000000002,1.2120000000000002,-10.996049663530028,-6.482037779636552,9.143598688717523,14.506293808995318,4.514011883893477,5.362695120277795,184.81668005178446,176.89212219267202,AE03,HMS,0,0.905541019499376
0,556,569,737,753,2.228,2.232,2.2119999999999997,2.216,-8.772065729897225,-19.253214419570437,11.841199665636655,-2.6903722634075433,-10.481148689673212,-14.531571929044198,262.6822946160714,342.6161924712492,AE03,HMS,1,0.8838066438441753
1,300,306,481,490,1.204,1.208,1.188,1.192,-10.83366849857348,-8.4741066297627,10.23753541606195,12.891659821557809,2.359561868810781,2.6541244054958586,114.05810324450191,102.79841301180899,AE03,HMS,1,0.8838066438441753
0,552,565,606,624,2.212,2.216,2.2079999999999997,2.2119999999999997,-19.448298950705492,-8.228670641193316,-2.4474144781440774,12.949944349106872,11.219628309512176,15.39735882725095,283.51083597544925,346.81760654614493,AE03,HMS,2,0.919646529131326
1,300,311,355,369,1.204,1.208,1.204,1.208,-10.874764378193781,-19.382484346552562,9.662234052191705,-2.447904953064038,-8.507719968358781,-12.110139005255743,259.52972825931164,317.993358931511,AE03,HMS,2,0.919646529131326
0,554,569,777,795,2.22,2.224,2.204,2.208,-6.921113950843814,-19.755404894109773,14.501221974643016,-3.060417615551148,-12.834290943265959,-17.561639590194165,297.55648597965416,354.94083630409904,AE03,HMS,3,0.9626902958358338
1,298,306,521,531,1.196,1.2,1.1800000000000002,1.1840000000000002,-10.950200426844212,-6.499478539791347,9.791467088732126,14.87235927762865,4.4507218870528655,5.080892188896524,192.28032083604958,184.52321284192186,AE03,HMS,3,0.9626902958358338
0,554,569,642,660,2.22,2.224,2.192,2.196,-19.574568022906043,-6.904855591999365,-2.571227463885198,14.462345330409192,12.669712430906678,17.03357279429439,300.82631737858947,366.0474563727976,AE03,HMS,4,0.9078306242142454
1,301,312,389,403,1.208,1.212,1.1800000000000002,1.1840000000000002,-10.966809773269164,-18.951183294350756,9.616962110249748,-1.9297888183569687,-7.984373521081592,-11.546750928606716,254.03085448141013,317.25521222000606,AE03,HMS,4,0.9078306242142454
0,546,560,672,678,2.188,2.192,2.3280000000000003,2.3320000000000003,-7.799876716376113,-18.557542870722536,-1.8769522142804878,-3.3823082949270047,-10.757666154346422,-1.505356080646517,262.7693465339694,73.79606504033866,AE03,HMS,5,0.9424812902338502
1,301,312,388,402,1.208,1.212,1.1920000000000002,1.1960000000000002,-10.770949631563298,-1.8649140730024023,10.157658220939105,20.399216433055948,8.906035558560895,10.241558212116843,273.7185307102532,275.14550085523524,AE03,HMS,5,0.9424812902338502
0,548,563,1201,1207,2.196,2.2,2.016,2.0200000000000005,-6.498220697104114,-17.953672907534195,13.174804029674512,11.676948438405908,-11.455452210430082,-1.4978555912686033,271.7045865703064,81.47121260173303,AE03,HMS,6,0.4446168437466583
1,313,319,1039,1047,1.256,1.26,1.3680000000000003,1.3719999999999999,-2.9035727086974967,-6.005212272575413,38.70628388218514,41.025815813868846,-3.1016395638779164,2.3195319316837057,155.8123437744539,94.26749765934044,AE03,HMS,6,0.4446168437466583
0,449,467,494,516,1.8,1.804,1.788,1.792,-1.2954289183370862,-16.800209538482232,20.78796150472261,1.2289960655351404,-15.504780620145146,-19.558965439187467,298.80181479149746,342.65807906600946,AE03,HMS,7,0.6005446815388241
1,299,309,345,358,1.2,1.204,1.192,1.196,-10.673687787937345,-2.0615243911281365,10.035629870202548,19.741529347574946,8.612163396809208,9.705899477372398,281.05628797798374,288.3935148027872,AE03,HMS,7,0.6005446815388241
0,251,269,281,301,1.008,1.012,1.004,1.008,16.921321635394225,-4.676422102898972,37.5290786063978,16.98813617592862,-21.597743738293197,-20.540942430469183,376.14803895893067,412.4681724984918,AE03,HMS,8,0.9055548643793535
1,319,332,347,364,1.28,1.284,1.2679999999999998,1.2719999999999998,-4.894277516741736,-18.242152192451936,16.755902177117267,-0.6471535722593224,-13.3478746757102,-17.40305574937659,368.6558307386694,430.40800543423256,AE03,HMS,8,0.9055548643793535
0,425,444,131,156,1.704,1.708,1.66,1.664,-1.292650902924455,-15.467581989179617,38.74072545444541,10.422616061964897,-14.174931086255162,-28.318109392480515,267.19961161506063,489.0756700665838,AE03,HMS,9,0.7103110958822151
1,567,571,288,289,2.272,2.276,2.288,2.292,-16.692410275918746,-15.590404105929586,9.29906481581589,9.556982485438581,1.10200616998916,0.2579176696226906,73.02176832133833,38.37006985430658,AE03,HMS,9,0.7103110958822151
0,432,447,592,612,1.732,1.736,1.7719999999999998,1.7759999999999998,-19.717089093309376,-5.685330703144877,-2.5306416926142763,15.829569815855061,14.031758390164498,18.360211508469337,302.4513625933319,413.6425589915716,AE03,HMS,10,0.9128233752889933
1,510,522,670,686,2.044,2.048,2.084,2.088,-5.40637174941493,6.0055100457253054,16.50999947018822,28.647055245647632,11.411881795140236,12.137055775459412,323.1247969486489,366.0900333994685,AE03,HMS,10,0.9128233752889933
0,623,660,805,847,2.496,2.5,2.476,2.4800000000000004,-17.55488355790257,15.487472915771262,0.9592476036837175,36.553927328450264,33.042356473673834,35.59467972476655,320.7843655729562,483.32535204357305,AE03,HMS,11,0.8467928154831528
1,447,467,631,653,1.792,1.796,1.78,1.784,-1.418635274586103,-15.039116126334358,20.81813596287172,4.344418740492314,-13.620480851748255,-16.473717222379406,243.24708382245103,361.3701364702703,AE03,HMS,11,0.8467928154831528
0,547,560,725,739,2.192,2.196,2.184,2.1879999999999997,-3.785010749185467,-15.351253377836633,18.294102611291656,4.254833664120415,-11.566242628651166,-14.03926894717124,325.73920654203243,455.5264064825261,AE03,HMS,12,0.6287659364126215
1,300,310,477,489,1.204,1.208,1.192,1.196,-10.759743918990008,-3.5748542398869914,10.318004983034616,18.277104491699575,7.184889679103017,7.959099508664959,251.8389086924723,296.80828938840574,AE03,HMS,12,0.6287659364126215
0,461,477,494,513,1.848,1.852,1.704,1.708,-19.82498253963026,-8.573318611391247,-1.4634440818274141,13.856178494628878,11.251663928239012,15.319622576456293,240.00572396744704,386.4011198557791,AE03,HMS,13,0.9531203611408722
1,304,315,336,351,1.22,1.224,1.072,1.076,-11.407984031804236,-19.526289133787508,10.587997129896113,-1.2324312433962963,-8.118305101983271,-11.82042837329241,236.93475153566686,400.52427308826714,AE03,HMS,13,0.9531203611408722
0,559,570,724,739,2.24,2.244,2.2319999999999998,2.2359999999999998,-11.751068333977262,-19.90312427093972,10.031207855481568,-1.8845776140851282,-8.152055936962459,-11.915785469566696,235.70004142863343,395.45417775527744,AE03,HMS,14,0.944984861173522
1,441,448,607,615,1.768,1.772,1.7639999999999998,1.7679999999999998,-9.15759239920811,-11.515545993906228,13.187220833559582,10.532051465332856,-2.3579535946981185,-2.6551693682267263,102.73234357721368,134.18280615215608,AE03,HMS,14,0.944984861173522
0,552,563,596,610,2.212,2.216,2.1079999999999997,2.112,-12.202626164242162,-19.259667523948707,9.518423789934047,-0.5486440914599708,-7.057041359706545,-10.067067881394019,207.64461257797103,324.57718118211096,AE03,HMS,15,0.9001891428903444
1,462,472,507,520,1.852,1.856,1.752,1.756,-6.809072546590167,-12.138210178862431,16.026066830780202,9.369174948264222,-5.329137632272264,-6.65689188251598,181.37342109363135,245.91977277311446,AE03,HMS,15,0.9001891428903444
0,554,569,627,646,2.22,2.224,2.176,2.18,-10.36134475017785,-19.513605384289548,12.06067334199843,-1.109624053733292,-9.152260634111698,-13.170297395731723,216.51205472218385,368.5494466424104,AE03,HMS,16,0.9661909976427816
1,306,312,381,388,1.228,1.232,1.192,1.196,-10.985075971372131,-9.414186204601268,11.418546412056589,13.224979088633138,1.570889766770863,1.8064326765765486,77.14852022597422,86.32854148248192,AE03,HMS,16,0.9661909976427816
0,556,569,549,566,2.228,2.232,2.232,2.236,-13.496329371442004,-2.8146933465020147,7.847063766169442,20.34380221058222,10.681636024939989,12.496738444412777,291.78225598491355,368.7566106180082,AE03,HMS,17,0.9703347284633915
1,315,321,309,317,1.264,1.268,1.272,1.276,-11.502448259786888,-13.75846213285719,10.462093656040258,7.641579316527029,-2.2560138730703017,-2.8205143395132293,110.0594227379715,108.83178735370383,AE03,HMS,17,0.9703347284633915
0,556,575,743,765,2.228,2.232,2.144,2.148,-20.545445561191663,-0.40264278240747287,-2.5225885204791414,22.796967678308526,20.14280277878419,25.319556198787666,348.9411174105135,505.7754319311829,AE03,HMS,18,0.9083204618023619
1,300,311,487,501,1.204,1.208,1.12,1.124,-11.956520785900796,-19.79468121734521,10.192908070910487,-1.4388079172152732,-7.838160431444415,-11.63171598812576,233.17201539247566,360.57555505204743,AE03,HMS,18,0.9083204618023619
0,470,485,564,582,1.884,1.888,1.8119999999999998,1.8159999999999998,-1.8835426262816612,-12.726790782588948,21.528433468264744,8.79122937039459,-10.843248156307286,-12.737204097870155,263.7254000957527,378.3494541324792,AE03,HMS,19,0.9138395756417961
1,299,311,393,407,1.2,1.204,1.1280000000000001,1.1320000000000001,-11.448009730264797,-1.6977509778953865,10.680836756774326,21.176244770449603,9.75025875236941,10.495408013675277,269.42794212653143,317.50897002604836,AE03,HMS,19,0.9138395756417961
0,470,485,705,723,1.884,1.888,1.7759999999999998,1.7799999999999998,-1.5702203382659143,-12.465808207894069,22.053331530004726,9.277862557803074,-10.895587869628155,-12.775468972201653,255.24352492034782,291.8734208146316,AE03,HMS,20,0.9616845403628409
1,300,314,534,551,1.204,1.208,1.092,1.096,-11.283805018280967,-1.3179837318281367,11.106107327739457,22.079007279838752,9.96582128645283,10.972899952099295,266.07170494709106,283.13204532841036,AE03,HMS,20,0.9616845403628409
0,551,563,652,667,2.208,2.212,2.2720000000000002,2.2760000000000002,-11.154241617244672,-18.88810123025707,10.93852396502757,-0.19178502834472516,-7.733859613012399,-11.130308993372296,216.70225929627856,297.2042419180202,AE03,HMS,21,0.7788143164792785
1,481,492,583,595,1.928,1.932,1.9959999999999998,1.9999999999999998,-6.753145077579651,-11.158642218170812,16.23225862189999,11.123769325578014,-4.4054971405911605,-5.108489296321977,129.93736663407986,161.8840867229602,AE03,HMS,21,0.7788143164792785
