,id_start_el,id_end_el,id_start_ah,id_end_ah,t_start_el,t_end_el,t_start_ah,t_end_ah,pos_start_el,pos_end_el,pos_start_ah,pos_end_ah,amp_el,amp_ah,peak_vel_el,peak_vel_ah,subject,task,trial,corr
0,560,574,570,586,2.244,2.248,2.2319999999999998,2.2359999999999998,6.728707361603104,-7.570038233233621,14.218759873463151,1.0563743656734135,-14.298745594836724,-13.162385507789738,387.1318169128422,288.5452405030234,AE04,HMS,0,0.9062844513975347
1,307,316,318,330,1.232,1.236,1.224,1.228,0.956688035938306,7.281270662749513,9.290954955328587,14.806397423559332,6.324582626811207,5.515442468230745,259.6304207540673,178.113103595425,AE04,HMS,0,0.9062844513975347
0,556,570,537,554,2.228,2.232,2.184,2.188,3.5870747435645574,-10.693818895477634,11.17400172469539,-2.2091044503705533,-14.28089363904219,-13.383106175065944,362.58117506852847,292.344229974152,AE04,HMS,1,0.9830901347911423
1,305,312,286,295,1.224,1.228,1.18,1.184,1.0602771863887082,4.454548748233597,9.148758043932956,11.698323188108299,3.3942715618448887,2.549565144175343,164.3847939413246,92.65399141446743,AE04,HMS,1,0.9830901347911423
0,550,565,708,726,2.204,2.208,2.1919999999999997,2.1959999999999997,-10.579447636061438,4.3859588285516615,-2.2164546610374223,11.774421778453265,14.9654064646131,13.990876439490687,351.78903945170174,303.64112184798495,AE04,HMS,2,0.8810153221229042
1,301,314,460,476,1.208,1.212,1.2000000000000002,1.2040000000000002,0.9420170696872275,-10.467748242486707,8.709952896311632,-2.118522752887939,-11.409765312173935,-10.828475649199572,304.85485415293505,285.0042906082327,AE04,HMS,2,0.8810153221229042
0,553,569,609,629,2.216,2.22,2.2199999999999998,2.2239999999999998,6.5524851720969535,-10.430452010823101,14.192343770674388,-1.8252272523995636,-16.982937182920054,-16.017571023073952,399.23278246578406,322.7319861087872,AE04,HMS,3,0.8469740664722433
1,302,311,359,371,1.212,1.216,1.22,1.224,1.155817267822949,6.943039499837029,9.373710523794273,14.3761891096899,5.787222232014081,5.002478585895627,234.43062938552976,163.69331598907604,AE04,HMS,3,0.8469740664722433
0,548,563,772,791,2.196,2.2,2.184,2.188,-10.954926043849037,5.69116943552478,-2.4192757075947235,13.196352441965992,16.646095479373816,15.615628149560715,382.6771683140899,324.7460968549313,AE04,HMS,4,0.8763897736275202
1,300,313,525,540,1.204,1.208,1.1960000000000002,1.2000000000000002,0.8848666964785653,-11.292965628895445,8.921411513827548,-2.433951462545309,-12.17783232537401,-11.355362976372858,328.6482275981374,286.28348897894523,AE04,HMS,4,0.8763897736275202
0,553,572,674,696,2.216,2.22,2.2,2.204,13.497049813803748,-11.293104484842031,20.110236921796798,-2.4117874875865466,-24.79015429864578,-22.522024409383345,467.04451431440293,371.3382545015164,AE04,HMS,5,0.931758111635679
1,299,311,420,436,1.2,1.204,1.184,1.188,1.1040822068996001,12.71749842248655,9.431401280560953,19.375862603566524,11.61341621558695,9.944461323005571,321.70817737283755,256.3155173686278,AE04,HMS,5,0.931758111635679
